INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
61,1,FIXED,1/19/2018,19:59:37,1/19/2018,11:59:37,0,47.661553,N,-117.406083,W,556.862793,0.196849,188.274766,0,0,0
62,1,FIXED,1/19/2018,19:59:47,1/19/2018,11:59:47,0,47.661539,N,-117.406086,W,556.863403,0.435708,262.475937,0,0,0
63,1,FIXED,1/19/2018,19:59:57,1/19/2018,11:59:57,0,47.661535,N,-117.406128,W,556.539917,0.258909,309.747184,0,0,0
64,1,FIXED,1/19/2018,20:00:07,1/19/2018,12:00:07,0,47.661581,N,-117.406209,W,556.505615,1.419358,295.581179,0,0,0
65,1,FIXED,1/19/2018,20:00:17,1/19/2018,12:00:17,0,47.661593,N,-117.406245,W,556.391418,0.711652,220.842607,0,0,0
66,1,FIXED,1/19/2018,20:00:27,1/19/2018,12:00:27,0,47.661564,N,-117.406282,W,556.40509,1.447222,291.905008,0,0,0
67,1,FIXED,1/19/2018,20:00:37,1/19/2018,12:00:37,0,47.661593,N,-117.406387,W,556.467407,1.872489,106.686155,0,0,0
68,1,FIXED,1/19/2018,20:00:47,1/19/2018,12:00:47,0,47.661564,N,-117.406243,W,556.119202,0.519329,175.942736,0,0,0
69,1,FIXED,1/19/2018,20:00:57,1/19/2018,12:00:57,0,47.661516,N,-117.406238,W,555.751099,0.325834,19.366492,0,0,0
70,1,FIXED,1/19/2018,20:01:07,1/19/2018,12:01:07,0,47.661519,N,-117.406236,W,555.714783,0.817256,128.057765,0,0,0
71,1,FIXED,1/19/2018,20:01:17,1/19/2018,12:01:17,0,47.661418,N,-117.406043,W,554.649658,3.925342,232.053246,0,0,0
72,1,FIXED,1/19/2018,20:01:27,1/19/2018,12:01:27,0,47.661408,N,-117.406061,W,554.591614,0.663903,277.880365,0,0,0
73,1,FIXED,1/19/2018,20:01:37,1/19/2018,12:01:37,0,47.661414,N,-117.406119,W,555.028809,1.597066,319.571743,0,0,0
74,1,FIXED,1/19/2018,20:01:47,1/19/2018,12:01:47,0,47.6615,N,-117.406229,W,554.938904,1.059103,10.124133,0,0,0
75,1,FIXED,1/19/2018,20:01:57,1/19/2018,12:01:57,0,47.661517,N,-117.406224,W,554.962463,0.702503,325.942551,0,0,0
76,1,FIXED,1/19/2018,20:02:07,1/19/2018,12:02:07,0,47.661526,N,-117.406232,W,554.997742,0.635168,209.351444,0,0,0
77,1,FIXED,1/19/2018,20:02:17,1/19/2018,12:02:17,0,47.661516,N,-117.40624,W,554.993042,0.534693,85.800785,0,0,0
78,1,FIXED,1/19/2018,20:02:27,1/19/2018,12:02:27,0,47.661519,N,-117.406192,W,554.950562,0.92202,97.858486,0,0,0
79,1,FIXED,1/19/2018,20:02:37,1/19/2018,12:02:37,0,47.661516,N,-117.406165,W,554.947388,0.302465,18.95268,0,0,0
80,1,FIXED,1/19/2018,20:02:47,1/19/2018,12:02:47,0,47.661529,N,-117.406159,W,554.964478,0.91757,144.094247,0,0,0
81,1,FIXED,1/19/2018,20:02:57,1/19/2018,12:02:57,0,47.661505,N,-117.406134,W,554.993042,0.40715,297.337318,0,0,0
82,1,FIXED,1/19/2018,20:03:07,1/19/2018,12:03:07,0,47.661544,N,-117.406246,W,555.81366,1.106446,202.416869,0,0,0
83,1,FIXED,1/19/2018,20:03:17,1/19/2018,12:03:17,0,47.661539,N,-117.40625,W,555.690918,0.678698,53.209663,0,0,0
84,1,FIXED,1/19/2018,20:03:27,1/19/2018,12:03:27,0,47.661556,N,-117.406215,W,555.579895,0.254491,47.366809,0,0,0
85,1,FIXED,1/19/2018,20:03:37,1/19/2018,12:03:37,0,47.661561,N,-117.406207,W,555.561035,1.310355,159.802569,0,0,0
86,1,FIXED,1/19/2018,20:03:47,1/19/2018,12:03:47,0,47.661521,N,-117.406184,W,555.445862,2.129272,154.49868,0,0,0
87,1,FIXED,1/19/2018,20:03:57,1/19/2018,12:03:57,0,47.661438,N,-117.406125,W,555.270874,2.55908,336.658327,0,0,0
88,1,FIXED,1/19/2018,20:05:38,1/19/2018,12:05:38,0,47.661882,N,-117.40641,W,555.7146,0.887533,117.511995,0,0,0
89,1,FIXED,1/19/2018,20:05:48,1/19/2018,12:05:48,0,47.661863,N,-117.406357,W,554.653564,0.310206,155.978743,0,0,0
90,1,FIXED,1/19/2018,20:05:58,1/19/2018,12:05:58,0,47.66185,N,-117.406348,W,554.608765,0.523928,166.663904,0,0,0
91,1,FIXED,1/19/2018,20:06:08,1/19/2018,12:06:08,0,47.661751,N,-117.406313,W,554.364807,0.637214,174.272843,0,0,0
92,1,FIXED,1/19/2018,20:06:18,1/19/2018,12:06:18,0,47.661736,N,-117.406311,W,554.282471,0.376668,161.891172,0,0,0
93,1,FIXED,1/19/2018,20:06:28,1/19/2018,12:06:28,0,47.661687,N,-117.406287,W,553.838379,0.341621,48.873237,0,0,0
94,1,FIXED,1/19/2018,20:06:38,1/19/2018,12:06:38,0,47.66169,N,-117.406282,W,553.838806,1.152382,3.294126,0,0,0
95,1,FIXED,1/19/2018,20:06:48,1/19/2018,12:06:48,0,47.661705,N,-117.406281,W,553.846558,0.52557,300.09007,0,0,0
96,1,FIXED,1/19/2018,20:06:58,1/19/2018,12:06:58,0,47.66171,N,-117.406295,W,553.864136,0.173826,129.894629,0,0,0
97,1,FIXED,1/19/2018,20:07:08,1/19/2018,12:07:08,0,47.661707,N,-117.406289,W,553.867065,0.523314,186.15618,0,0,0
98,1,FIXED,1/19/2018,20:07:18,1/19/2018,12:07:18,0,47.661694,N,-117.406291,W,553.802612,0.901512,209.399529,0,0,0
99,1,FIXED,1/19/2018,20:07:28,1/19/2018,12:07:28,0,47.661677,N,-117.406305,W,553.676575,0.704332,77.59016,0,0,0
100,1,FIXED,1/19/2018,20:07:38,1/19/2018,12:07:38,0,47.661685,N,-117.406251,W,553.481812,1.712635,118.110448,0,0,0
101,1,FIXED,1/19/2018,20:07:48,1/19/2018,12:07:48,0,47.661678,N,-117.406231,W,553.267273,1.009575,308.474824,0,0,0
102,1,FIXED,1/19/2018,20:07:58,1/19/2018,12:07:58,0,47.661691,N,-117.406254,W,553.162903,1.055047,337.608471,0,0,0
103,1,FIXED,1/19/2018,20:08:08,1/19/2018,12:08:08,0,47.661742,N,-117.406286,W,553.114197,1.646582,284.451504,0,0,0
104,1,FIXED,1/19/2018,20:08:18,1/19/2018,12:08:18,0,47.661755,N,-117.406358,W,553.103088,0.289224,155.246227,0,0,0
105,1,FIXED,1/19/2018,20:08:28,1/19/2018,12:08:28,0,47.661654,N,-117.406289,W,553.085938,1.719072,147.621999,0,0,0
106,1,FIXED,1/19/2018,20:08:38,1/19/2018,12:08:38,0,47.661553,N,-117.406194,W,553.03363,0.686263,109.653091,0,0,0
107,1,FIXED,1/19/2018,20:08:48,1/19/2018,12:08:48,0,47.66155,N,-117.40618,W,552.998596,0.066876,122.128302,0,0,0
108,1,FIXED,1/19/2018,20:08:58,1/19/2018,12:08:58,0,47.661545,N,-117.40617,W,552.96521,0.420056,296.542866,0,0,0
109,1,FIXED,1/19/2018,20:09:08,1/19/2018,12:09:08,0,47.661548,N,-117.406176,W,552.968689,0.918467,320.413519,0,0,0
110,1,FIXED,1/19/2018,20:09:18,1/19/2018,12:09:18,0,47.661597,N,-117.406237,W,552.987671,0.606296,296.980936,0,0,0
111,1,FIXED,1/19/2018,20:09:28,1/19/2018,12:09:28,0,47.661602,N,-117.406252,W,553.00293,0.364344,113.786657,0,0,0
112,1,FIXED,1/19/2018,20:09:38,1/19/2018,12:09:38,0,47.6616,N,-117.406244,W,553.017395,0.504899,161.379525,0,0,0
113,1,FIXED,1/19/2018,20:09:48,1/19/2018,12:09:48,0,47.661571,N,-117.406229,W,553.095947,0.557815,102.040593,0,0,0
114,1,FIXED,1/19/2018,20:09:58,1/19/2018,12:09:58,0,47.66157,N,-117.406221,W,553.085632,0.403755,261.797515,0,0,0
115,1,FIXED,1/19/2018,20:10:08,1/19/2018,12:10:08,0,47.661567,N,-117.406252,W,553.097595,1.529025,286.252109,0,0,0
116,1,FIXED,1/19/2018,20:10:18,1/19/2018,12:10:18,0,47.661575,N,-117.406298,W,553.088379,0.989975,72.745382,0,0,0
117,1,FIXED,1/19/2018,20:10:28,1/19/2018,12:10:28,0,47.661601,N,-117.406175,W,552.888611,1.120308,34.007737,0,0,0
118,1,FIXED,1/19/2018,20:10:38,1/19/2018,12:10:38,0,47.661635,N,-117.406141,W,552.585449,0.518147,8.753693,0,0,0
119,1,FIXED,1/19/2018,20:10:48,1/19/2018,12:10:48,0,47.661706,N,-117.406125,W,552.296997,1.253118,194.763091,0,0,0
120,1,FIXED,1/19/2018,20:10:58,1/19/2018,12:10:58,0,47.661653,N,-117.406146,W,552.707336,0.301862,232.19068,0,0,0
121,1,FIXED,1/19/2018,20:11:08,1/19/2018,12:11:08,0,47.661647,N,-117.406157,W,552.719666,0.586735,306.61584,0,0,0
122,1,FIXED,1/19/2018,20:11:26,1/19/2018,12:11:26,0,47.661675,N,-117.406215,W,552.804138,0.724837,359.134872,0,0,0
123,1,FIXED,1/19/2018,20:11:36,1/19/2018,12:11:36,0,47.66181,N,-117.406218,W,552.588074,1.984728,304.300567,0,0,0
124,1,FIXED,1/19/2018,20:12:03,1/19/2018,12:12:03,0,47.661831,N,-117.406263,W,552.658508,0.444166,169.746303,0,0,0
125,1,FIXED,1/19/2018,20:12:13,1/19/2018,12:12:13,0,47.661686,N,-117.406224,W,552.888123,2.31656,164.449179,0,0,0
126,1,FIXED,1/19/2018,20:12:23,1/19/2018,12:12:23,0,47.661519,N,-117.406155,W,553.248108,0.821385,148.685263,0,0,0
127,1,FIXED,1/19/2018,20:12:33,1/19/2018,12:12:33,0,47.66151,N,-117.406148,W,553.049561,0.481327,318.013541,0,0,0
128,1,FIXED,1/19/2018,20:12:43,1/19/2018,12:12:43,0,47.661543,N,-117.406191,W,553.077209,1.059469,256.019386,0,0,0
129,1,FIXED,1/19/2018,20:12:53,1/19/2018,12:12:53,0,47.661541,N,-117.406201,W,553.144836,0.531534,215.907577,0,0,0
130,1,FIXED,1/19/2018,20:13:03,1/19/2018,12:13:03,0,47.661535,N,-117.406208,W,553.136963,0.442326,20.293617,0,0,0
131,1,FIXED,1/19/2018,20:13:13,1/19/2018,12:13:13,0,47.661547,N,-117.406202,W,553.098145,0.981352,347.038124,0,0,0
132,1,FIXED,1/19/2018,20:13:23,1/19/2018,12:13:23,0,47.661559,N,-117.406206,W,553.010986,1.68629,345.814545,0,0,0
133,1,FIXED,1/19/2018,20:13:33,1/19/2018,12:13:33,0,47.66161,N,-117.406225,W,553.004456,2.117113,293.805232,0,0,0
134,1,FIXED,1/19/2018,20:13:43,1/19/2018,12:13:43,0,47.661615,N,-117.406243,W,553.117615,0.462535,286.266587,0,0,0
135,1,FIXED,1/19/2018,20:13:53,1/19/2018,12:13:53,0,47.661624,N,-117.406284,W,553.468201,1.950868,167.636753,0,0,0
136,1,FIXED,1/19/2018,20:14:03,1/19/2018,12:14:03,0,47.661589,N,-117.406273,W,553.51123,0.365034,183.944726,0,0,0
137,1,FIXED,1/19/2018,20:14:13,1/19/2018,12:14:13,0,47.661581,N,-117.406274,W,553.514954,0.571328,188.116469,0,0,0
138,1,FIXED,1/19/2018,20:14:23,1/19/2018,12:14:23,0,47.661572,N,-117.406276,W,553.490601,0.291637,345.222606,0,0,0
139,1,FIXED,1/19/2018,20:14:33,1/19/2018,12:14:33,0,47.661599,N,-117.406286,W,553.442871,1.139619,17.596849,0,0,0
140,1,FIXED,1/19/2018,20:14:43,1/19/2018,12:14:43,0,47.661631,N,-117.406271,W,553.350098,0.668634,325.977328,0,0,0
141,1,FIXED,1/19/2018,20:14:53,1/19/2018,12:14:53,0,47.661637,N,-117.406277,W,553.334106,0.081326,352.857524,0,0,0
142,1,FIXED,1/19/2018,20:15:03,1/19/2018,12:15:03,0,47.66164,N,-117.406277,W,553.317871,0.376162,163.131355,0,0,0
143,1,FIXED,1/19/2018,20:15:13,1/19/2018,12:15:13,0,47.66163,N,-117.406273,W,553.322998,0.659935,190.317386,0,0,0
144,1,FIXED,1/19/2018,20:15:23,1/19/2018,12:15:23,0,47.661565,N,-117.406291,W,553.325928,1.419868,172.86772,0,0,0
145,1,FIXED,1/19/2018,20:15:33,1/19/2018,12:15:33,0,47.661512,N,-117.406281,W,553.122803,0.582757,118.810731,0,0,0
146,1,FIXED,1/19/2018,20:15:43,1/19/2018,12:15:43,0,47.661507,N,-117.406267,W,553.132996,0.518974,191.525907,0,0,0
147,1,FIXED,1/19/2018,20:15:53,1/19/2018,12:15:53,0,47.661497,N,-117.406271,W,553.071167,0.3303,335.183106,0,0,0
148,1,FIXED,1/19/2018,20:16:03,1/19/2018,12:16:03,0,47.661572,N,-117.406322,W,552.514893,2.297319,4.898635,0,0,0
149,1,FIXED,1/19/2018,20:16:13,1/19/2018,12:16:13,0,47.66163,N,-117.406315,W,552.941284,0.822317,353.825783,0,0,0
150,1,FIXED,1/19/2018,20:16:23,1/19/2018,12:16:23,0,47.661647,N,-117.406318,W,552.916626,0.848484,226.480925,0,0,0
151,1,FIXED,1/19/2018,20:16:33,1/19/2018,12:16:33,0,47.661637,N,-117.406334,W,553.164429,0.772573,129.938329,0,0,0
152,1,FIXED,1/19/2018,20:16:43,1/19/2018,12:16:43,0,47.661586,N,-117.406243,W,553.200867,0.699781,132.163039,0,0,0
153,1,FIXED,1/19/2018,20:16:53,1/19/2018,12:16:53,0,47.661574,N,-117.406224,W,553.097473,0.433959,199.353421,0,0,0
154,1,FIXED,1/19/2018,20:17:03,1/19/2018,12:17:03,0,47.661556,N,-117.406233,W,552.756836,0.568661,150.581729,0,0,0
155,1,FIXED,1/19/2018,20:17:13,1/19/2018,12:17:13,0,47.661534,N,-117.406215,W,552.826721,0.310352,30.771046,0,0,0
156,1,FIXED,1/19/2018,20:17:23,1/19/2018,12:17:23,0,47.661543,N,-117.406207,W,553.115723,0.977381,303.159889,0,0,0
157,1,FIXED,1/19/2018,20:17:33,1/19/2018,12:17:33,0,47.661567,N,-117.406263,W,554.184509,1.602459,322.146518,0,0,0
158,1,FIXED,1/19/2018,20:17:43,1/19/2018,12:17:43,0,47.661615,N,-117.406318,W,555.08728,2.989606,140.929486,0,0,0
159,1,FIXED,1/19/2018,20:17:53,1/19/2018,12:17:53,0,47.661588,N,-117.406286,W,556.249084,0.811839,30.708389,0,0,0
160,1,FIXED,1/19/2018,20:18:03,1/19/2018,12:18:03,0,47.661631,N,-117.406249,W,558.260986,1.453557,307.844734,0,0,0
161,1,FIXED,1/19/2018,20:18:13,1/19/2018,12:18:13,0,47.661657,N,-117.406298,W,558.806213,1.878091,270.150142,0,0,0
162,1,FIXED,1/19/2018,20:18:23,1/19/2018,12:18:23,0,47.661657,N,-117.406375,W,558.755249,1.358437,146.550334,0,0,0
163,1,FIXED,1/19/2018,20:18:33,1/19/2018,12:18:33,0,47.661598,N,-117.406317,W,558.960205,1.986255,128.355449,0,0,0
164,1,FIXED,1/19/2018,20:18:43,1/19/2018,12:18:43,0,47.661543,N,-117.406214,W,560.808044,0.890082,157.188343,0,0,0
165,1,FIXED,1/19/2018,20:18:53,1/19/2018,12:18:53,0,47.661516,N,-117.406197,W,561.277771,0.46333,120.794275,0,0,0
166,1,FIXED,1/19/2018,20:19:03,1/19/2018,12:19:03,0,47.661509,N,-117.406181,W,560.524536,1.192931,166.843758,0,0,0
167,1,FIXED,1/19/2018,20:19:13,1/19/2018,12:19:13,0,47.661504,N,-117.406179,W,560.693359,0.472531,354.44635,0,0,0
168,1,FIXED,1/19/2018,20:19:23,1/19/2018,12:19:23,0,47.661515,N,-117.406181,W,561.32489,1.569969,143.340816,0,0,0
169,1,FIXED,1/19/2018,20:19:33,1/19/2018,12:19:33,0,47.661491,N,-117.406154,W,561.435059,0.842508,269.684466,0,0,0
170,1,FIXED,1/19/2018,20:19:43,1/19/2018,12:19:43,0,47.66149,N,-117.406232,W,561.422546,0.63283,303.251479,0,0,0
171,1,FIXED,1/19/2018,20:19:53,1/19/2018,12:19:53,0,47.661498,N,-117.406248,W,561.233826,1.085524,142.635974,0,0,0
172,1,FIXED,1/19/2018,20:20:03,1/19/2018,12:20:03,0,47.661376,N,-117.406111,W,561.596619,1.494607,341.014842,0,0,0
173,1,FIXED,1/19/2018,20:20:13,1/19/2018,12:20:13,0,47.661447,N,-117.406147,W,561.526184,1.176951,346.664231,0,0,0
174,1,FIXED,1/19/2018,20:20:23,1/19/2018,12:20:23,0,47.661488,N,-117.406162,W,561.858887,1.11164,105.647535,0,0,0
175,1,FIXED,1/19/2018,20:20:33,1/19/2018,12:20:33,0,47.661477,N,-117.406103,W,561.528931,0.388156,128.011618,0,0,0
176,1,FIXED,1/19/2018,20:20:43,1/19/2018,12:20:43,0,47.661456,N,-117.406064,W,560.610535,0.178959,154.708974,0,0,0
177,1,FIXED,1/19/2018,20:20:53,1/19/2018,12:20:53,0,47.661372,N,-117.406005,W,561.096313,1.264633,317.510616,0,0,0
178,1,FIXED,1/19/2018,20:21:03,1/19/2018,12:21:03,0,47.661392,N,-117.406031,W,561.961121,0.324567,2.046072,0,0,0
179,1,FIXED,1/19/2018,20:21:13,1/19/2018,12:21:13,0,47.661412,N,-117.40603,W,562.146362,0.711434,319.621032,0,0,0
180,1,FIXED,1/19/2018,20:21:23,1/19/2018,12:21:23,0,47.66143,N,-117.406052,W,562.353333,1.32593,332.092985,0,0,0
181,1,FIXED,1/19/2018,20:21:33,1/19/2018,12:21:33,0,47.661527,N,-117.406129,W,563.028259,1.958186,294.951323,0,0,0
182,1,FIXED,1/19/2018,20:21:43,1/19/2018,12:21:43,0,47.661536,N,-117.406158,W,563.082825,1.254599,166.567002,0,0,0
183,1,FIXED,1/19/2018,20:21:53,1/19/2018,12:21:53,0,47.661411,N,-117.406114,W,562.69751,2.367405,134.567507,0,0,0
184,1,FIXED,1/19/2018,20:22:03,1/19/2018,12:22:03,0,47.661404,N,-117.406103,W,562.990479,0.931587,159.150787,0,0,0
185,1,FIXED,1/19/2018,20:22:13,1/19/2018,12:22:13,0,47.661401,N,-117.406101,W,563.232178,0.912888,44.686505,0,0,0
186,1,FIXED,1/19/2018,20:22:23,1/19/2018,12:22:23,0,47.661414,N,-117.406082,W,563.276306,0.54198,355.068102,0,0,0
187,1,FIXED,1/19/2018,20:22:33,1/19/2018,12:22:33,0,47.661449,N,-117.406086,W,563.295349,0.215218,172.152981,0,0,0
188,1,FIXED,1/19/2018,20:22:43,1/19/2018,12:22:43,0,47.661432,N,-117.406083,W,563.28241,0.970121,154.798675,0,0,0
