"TimeStamp","axis1","axis2","axis3","steps","lux","inclineOff","inclineStanding","inclineSitting","inclineLying","vm"
2018-01-19 10:14:00,0,0,0,0,0,0,10,0,0,0
2018-01-19 10:14:10,0,0,0,0,0,0,10,0,0,0
2018-01-19 10:14:20,0,0,0,0,0,0,10,0,0,0
2018-01-19 10:14:30,27,64,42,0,0,0,10,0,0,82
2018-01-19 10:14:40,13,31,66,1,0,0,10,0,0,75
2018-01-19 10:14:50,0,0,20,0,23,0,10,0,0,20
2018-01-19 10:15:00,17,66,113,1,20,0,10,0,0,132
2018-01-19 10:15:10,3,10,20,0,35,0,8,2,0,23
2018-01-19 10:15:20,32,53,84,2,0,0,6,4,0,105
2018-01-19 10:15:30,0,11,34,0,0,0,1,9,0,36
2018-01-19 10:15:40,0,5,0,0,0,0,0,10,0,5
2018-01-19 10:15:50,0,19,35,0,0,0,1,9,0,40
2018-01-19 10:16:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:16:10,46,115,162,2,0,0,0,10,0,204
2018-01-19 10:16:20,12,33,35,1,0,0,2,8,0,50
2018-01-19 10:16:30,60,118,126,3,0,0,6,4,0,183
2018-01-19 10:16:40,49,44,51,1,0,0,7,3,0,84
2018-01-19 10:16:50,0,22,0,0,0,0,0,10,0,22
2018-01-19 10:17:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:17:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:17:20,80,59,105,2,0,0,10,0,0,145
2018-01-19 10:17:30,0,0,2,0,0,0,0,10,0,2
2018-01-19 10:17:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:17:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:18:00,0,0,10,0,0,0,0,10,0,10
2018-01-19 10:18:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:18:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:18:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:18:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:18:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:19:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:19:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:19:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:19:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:19:40,0,5,0,0,0,0,0,10,0,5
2018-01-19 10:19:50,252,187,227,7,0,0,10,0,0,388
2018-01-19 10:20:00,54,94,164,3,0,0,3,7,0,197
2018-01-19 10:20:10,187,207,365,4,0,0,10,0,0,460
2018-01-19 10:20:20,0,0,9,0,0,0,0,10,0,9
2018-01-19 10:20:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:20:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:20:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:21:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:21:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:21:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:21:30,9,6,29,0,0,0,0,10,0,31
2018-01-19 10:21:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:21:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:22:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:22:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:22:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:22:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:22:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:22:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:23:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:23:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:23:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:23:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:23:40,163,211,143,3,0,0,10,0,0,303
2018-01-19 10:23:50,80,99,232,3,0,0,10,0,0,265
2018-01-19 10:24:00,60,36,241,3,0,0,2,8,0,251
2018-01-19 10:24:10,69,96,119,2,0,0,2,8,0,168
2018-01-19 10:24:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:24:30,0,0,13,0,0,0,0,10,0,13
2018-01-19 10:24:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:24:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:25:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:25:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:25:20,0,14,0,0,0,0,0,10,0,14
2018-01-19 10:25:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:25:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:25:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:26:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:26:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:26:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:26:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:26:40,0,1,0,0,0,0,0,10,0,1
2018-01-19 10:26:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:27:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:27:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:27:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:27:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:27:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:27:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:28:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:28:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:28:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:28:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:28:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:28:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:29:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:29:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:29:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:29:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:29:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:29:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:30:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:30:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:30:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:30:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:30:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:30:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:31:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:31:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:31:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:31:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:31:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:31:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:32:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:32:10,0,15,0,0,0,0,0,10,0,15
2018-01-19 10:32:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:32:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:32:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:32:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:33:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:33:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:33:20,0,13,0,0,0,0,0,10,0,13
2018-01-19 10:33:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:33:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:33:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:34:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:34:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:34:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:34:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:34:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:34:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:35:00,0,16,0,0,0,0,0,10,0,16
2018-01-19 10:35:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:35:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:35:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:35:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:35:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:36:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:36:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:36:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:36:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:36:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:36:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:37:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:37:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:37:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:37:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:37:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:37:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:38:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:38:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:38:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:38:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:38:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:38:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:39:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:39:10,0,0,13,0,0,0,0,10,0,13
2018-01-19 10:39:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:39:30,11,39,17,0,0,0,0,10,0,44
2018-01-19 10:39:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:39:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:40:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:40:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:40:20,0,25,7,0,0,0,0,10,0,26
2018-01-19 10:40:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:40:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:40:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:41:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:41:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:41:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:41:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:41:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:41:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:42:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:42:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:42:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:42:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:42:40,0,0,18,0,0,0,0,10,0,18
2018-01-19 10:42:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:43:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:43:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:43:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:43:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:43:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:43:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:44:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:44:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:44:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:44:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:44:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:44:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:45:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:45:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:45:20,63,128,86,1,0,0,1,9,0,167
2018-01-19 10:45:30,521,376,339,12,0,0,10,0,0,727
2018-01-19 10:45:40,768,392,305,18,0,0,10,0,0,915
2018-01-19 10:45:50,167,192,245,4,0,0,10,0,0,354
2018-01-19 10:46:00,22,75,112,1,47,0,0,10,0,137
2018-01-19 10:46:10,22,106,9,1,49,0,3,7,0,109
2018-01-19 10:46:20,0,37,28,0,29,0,4,6,0,47
2018-01-19 10:46:30,103,270,407,3,0,0,10,0,0,500
2018-01-19 10:46:40,321,446,829,5,24,0,10,0,0,995
2018-01-19 10:46:50,202,491,376,7,322,0,10,0,0,651
2018-01-19 10:47:00,0,118,82,0,180,0,5,5,0,144
2018-01-19 10:47:10,336,336,666,9,0,0,10,0,0,819
2018-01-19 10:47:20,131,455,576,6,22,0,10,0,0,746
2018-01-19 10:47:30,78,205,187,3,0,0,10,0,0,289
2018-01-19 10:47:40,467,397,233,12,0,0,10,0,0,656
2018-01-19 10:47:50,694,529,214,17,0,0,10,0,0,899
2018-01-19 10:48:00,264,500,175,9,0,0,10,0,0,592
2018-01-19 10:48:10,0,22,2,0,0,0,0,10,0,23
2018-01-19 10:48:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:48:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:48:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:48:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:49:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:49:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:49:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:49:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:49:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:49:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:50:00,9,33,17,0,0,0,0,10,0,39
2018-01-19 10:50:10,0,18,0,0,0,0,0,10,0,18
2018-01-19 10:50:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:50:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:50:40,0,6,0,0,0,0,0,10,0,6
2018-01-19 10:50:50,0,10,0,0,0,0,0,10,0,10
2018-01-19 10:51:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:51:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:51:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:51:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:51:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:51:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:52:00,1,10,0,0,0,0,0,10,0,11
2018-01-19 10:52:10,29,60,0,0,0,0,0,10,0,67
2018-01-19 10:52:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:52:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:52:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:52:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:53:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:53:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:53:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:53:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:53:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:53:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:54:00,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:54:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:54:20,34,73,0,1,0,0,0,10,0,81
2018-01-19 10:54:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:54:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:54:50,88,219,121,1,0,0,10,0,0,266
2018-01-19 10:55:00,53,267,255,3,0,0,9,1,0,373
2018-01-19 10:55:10,5,13,18,0,0,0,10,0,0,23
2018-01-19 10:55:20,66,197,127,4,0,0,5,5,0,244
2018-01-19 10:55:30,17,9,28,0,0,0,9,1,0,34
2018-01-19 10:55:40,77,196,147,4,0,0,10,0,0,257
2018-01-19 10:55:50,29,173,77,1,0,0,5,5,0,192
2018-01-19 10:56:00,35,62,9,1,0,0,0,10,0,72
2018-01-19 10:56:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:56:20,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:56:30,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:56:40,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:56:50,0,0,0,0,0,0,0,10,0,0
2018-01-19 10:57:00,39,186,93,1,0,0,6,4,0,212
2018-01-19 10:57:10,64,313,150,3,0,0,9,1,0,353
2018-01-19 10:57:20,6,68,100,0,0,0,8,2,0,122
2018-01-19 10:57:30,154,248,252,5,0,0,10,0,0,386
2018-01-19 10:57:40,217,224,169,7,0,0,10,0,0,355
2018-01-19 10:57:50,0,2,0,0,0,0,10,0,0,2
2018-01-19 10:58:00,0,107,15,0,0,0,2,8,0,109
2018-01-19 10:58:10,0,21,0,0,0,0,7,3,0,21
2018-01-19 10:58:20,8,189,43,0,0,0,10,0,0,194
2018-01-19 10:58:30,185,456,350,6,0,0,10,0,0,604
2018-01-19 10:58:40,40,198,174,2,0,0,8,2,0,267
2018-01-19 10:58:50,57,173,213,2,0,0,8,2,0,281
2018-01-19 10:59:00,114,301,227,5,0,0,10,0,0,394
2018-01-19 10:59:10,89,187,145,4,0,0,10,0,0,253
2018-01-19 10:59:20,335,356,390,9,0,0,10,0,0,626
2018-01-19 10:59:30,515,452,256,14,0,0,10,0,0,732
2018-01-19 10:59:40,519,292,216,15,0,0,10,0,0,634
2018-01-19 10:59:50,238,338,111,10,0,0,10,0,0,429
2018-01-19 11:00:00,627,322,206,18,0,0,10,0,0,735
2018-01-19 11:00:10,1197,352,196,23,0,0,10,0,0,1263
2018-01-19 11:00:20,1255,368,225,25,0,0,10,0,0,1328
2018-01-19 11:00:30,959,395,328,20,0,0,10,0,0,1088
2018-01-19 11:00:40,970,362,294,20,0,0,10,0,0,1077
2018-01-19 11:00:50,969,349,306,19,0,0,10,0,0,1075
2018-01-19 11:01:00,920,343,300,20,0,0,10,0,0,1027
2018-01-19 11:01:10,979,336,294,19,0,0,10,0,0,1076
2018-01-19 11:01:20,925,369,279,19,0,0,10,0,0,1035
2018-01-19 11:01:30,915,410,303,19,0,0,10,0,0,1048
2018-01-19 11:01:40,831,339,230,21,0,0,10,0,0,927
2018-01-19 11:01:50,713,524,294,16,0,0,10,0,0,933
2018-01-19 11:02:00,600,436,177,15,0,0,10,0,0,763
2018-01-19 11:02:10,541,284,141,15,0,0,10,0,0,628
2018-01-19 11:02:20,560,350,137,15,0,0,10,0,0,675
2018-01-19 11:02:30,625,413,194,16,0,0,10,0,0,774
2018-01-19 11:02:40,700,414,198,18,0,0,10,0,0,838
2018-01-19 11:02:50,156,270,139,7,0,0,10,0,0,342
2018-01-19 11:03:00,200,193,132,8,0,0,10,0,0,308
2018-01-19 11:03:10,80,279,211,2,0,0,10,0,0,359
2018-01-19 11:03:20,72,191,70,1,0,0,10,0,0,216
2018-01-19 11:03:30,0,10,0,0,0,0,10,0,0,10
2018-01-19 11:03:40,13,68,105,1,0,0,2,8,0,126
2018-01-19 11:03:50,9,71,27,1,0,0,4,6,0,77
2018-01-19 11:04:00,0,0,3,0,0,0,10,0,0,3
2018-01-19 11:04:10,0,0,0,0,0,0,10,0,0,0
2018-01-19 11:04:20,0,0,0,0,0,0,10,0,0,0
2018-01-19 11:04:30,0,0,0,0,0,0,10,0,0,0
2018-01-19 11:04:40,0,0,0,0,0,0,10,0,0,0
2018-01-19 11:04:50,0,20,61,0,0,0,9,1,0,65
2018-01-19 11:05:00,84,303,155,3,0,0,10,0,0,351
2018-01-19 11:05:10,71,138,105,2,0,0,10,0,0,188
2018-01-19 11:05:20,137,227,137,5,0,0,10,0,0,299
2018-01-19 11:05:30,20,42,14,1,0,0,8,2,0,49
2018-01-19 11:05:40,2,107,42,0,0,0,10,0,0,115
2018-01-19 11:05:50,0,13,17,0,0,0,9,1,0,22
2018-01-19 11:06:00,11,248,68,1,0,0,4,6,0,258
2018-01-19 11:06:10,0,0,0,0,0,0,10,0,0,0
2018-01-19 11:06:20,0,37,33,0,0,0,9,1,0,50
2018-01-19 11:06:30,29,207,70,1,0,0,4,6,0,221
2018-01-19 11:06:40,7,114,9,1,0,0,0,10,0,115
2018-01-19 11:06:50,0,2,17,0,0,0,10,0,0,18
2018-01-19 11:07:00,0,0,0,0,0,0,10,0,0,0
2018-01-19 11:07:10,0,0,0,0,0,0,10,0,0,0
2018-01-19 11:07:20,12,96,91,1,0,0,6,4,0,133
2018-01-19 11:07:30,9,118,60,0,0,0,4,6,0,133
2018-01-19 11:07:40,21,210,84,1,0,0,6,4,0,228
2018-01-19 11:07:50,0,0,32,0,0,0,6,4,0,32
2018-01-19 11:08:00,12,92,25,1,0,0,3,7,0,97
2018-01-19 11:08:10,0,0,0,0,0,0,0,10,0,0
2018-01-19 11:08:20,0,33,18,0,0,0,10,0,0,38
2018-01-19 11:08:30,2,98,27,1,0,0,8,2,0,102
2018-01-19 11:08:40,14,30,24,0,0,0,1,9,0,41
2018-01-19 11:08:50,14,220,56,2,0,0,0,10,0,228
2018-01-19 11:09:00,19,80,34,0,0,0,0,10,0,89
2018-01-19 11:09:10,12,105,33,1,0,0,1,9,0,111
2018-01-19 11:09:20,1,92,65,0,0,0,2,8,0,113
2018-01-19 11:09:30,99,91,373,2,0,0,10,0,0,397
2018-01-19 11:09:40,57,209,132,5,0,0,8,2,0,254
2018-01-19 11:09:50,12,144,88,1,0,0,8,2,0,170
