TimeStamp,UnixTime,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,axis1,axis2,axis3,steps,lux,inclineOff,inclineStanding,inclineSitting,inclineLying,vm
01/23/2018 07:47:30,1516722450,47.680988,N,-117.371058,W,564.147522,6.321236,248.80470699999998,589,512,158,21,0,0,10,0,0,797
01/23/2018 07:47:40,1516722460,47.680935,N,-117.37126,W,564.9276120000001,5.560472,262.719155,549,515,151,21,0,0,10,0,0,768
01/23/2018 07:47:50,1516722470,47.680917,N,-117.37147,W,564.6730349999999,5.939544000000001,273.708022,514,541,186,18,0,0,10,0,0,770
01/23/2018 07:48:00,1516722480,47.680923,N,-117.371614,W,566.267212,5.95936,263.40586,344,476,232,13,0,0,10,0,0,632
01/23/2018 07:48:10,1516722490,47.680907,N,-117.371824,W,566.410034,5.313293,248.92102799999998,510,564,135,20,36,0,10,0,0,773
01/23/2018 07:48:20,1516722500,47.680864,N,-117.371987,W,565.959412,4.584626,280.89043399999997,526,602,167,20,0,0,10,0,0,817
01/23/2018 07:48:30,1516722510,47.680890000000005,N,-117.37218200000001,W,565.723145,5.678647,281.733907,643,432,132,21,33,0,10,0,0,786
01/23/2018 07:48:40,1516722520,47.680918,N,-117.37238400000001,W,566.6778559999999,5.705513,271.594648,639,401,153,20,44,0,10,0,0,770
01/23/2018 07:48:50,1516722530,47.680921999999995,N,-117.372584,W,567.4221190000001,6.2748669999999995,253.645063,671,449,174,21,0,0,10,0,0,826
01/23/2018 07:49:00,1516722540,47.68088,N,-117.37279699999999,W,567.909119,6.186533,256.706317,647,469,189,20,0,0,10,0,0,822
01/23/2018 07:49:10,1516722550,47.680847,N,-117.373005,W,567.921448,5.088156,269.019438,615,501,146,21,0,0,10,0,0,807
01/23/2018 07:49:20,1516722560,47.680844,N,-117.373218,W,567.42511,5.332979,265.97062,652,465,161,21,36,0,10,0,0,817
01/23/2018 07:49:30,1516722570,47.680836,N,-117.373391,W,567.45752,5.088953,248.598846,341,425,104,14,35,0,10,0,0,555
01/23/2018 07:49:40,1516722580,47.680783,N,-117.373589,W,564.994751,6.164901,261.286788,594,481,184,21,0,0,10,0,0,787
01/23/2018 07:49:50,1516722590,47.680761,N,-117.37381,W,563.529846,6.156441,259.875844,609,446,158,21,29,0,10,0,0,772
01/23/2018 07:50:00,1516722600,47.680734,N,-117.37403300000001,W,560.854126,6.447693,262.42985600000003,433,428,126,20,26,0,10,0,0,622
01/23/2018 07:50:10,1516722610,47.680714,N,-117.37425,W,560.21167,5.155864,262.287097,553,458,156,21,38,0,10,0,0,735
01/23/2018 07:50:20,1516722620,47.680696999999995,N,-117.37444599999999,W,560.916687,4.513484,265.332155,479,467,167,20,31,0,10,0,0,690
01/23/2018 07:50:30,1516722630,47.680685,N,-117.374648,W,561.264709,6.0914589999999995,265.12267599999996,697,484,184,20,50,0,10,0,0,869
01/23/2018 07:50:40,1516722640,47.680673,N,-117.37486299999999,W,562.257263,5.732662,252.76079,575,438,166,21,34,0,10,0,0,742
01/23/2018 07:50:50,1516722650,47.680637,N,-117.375037,W,562.093323,4.880730000000001,72.955517,422,486,232,13,0,0,10,0,0,685
01/23/2018 07:51:00,1516722660,47.680659999999996,N,-117.374925,W,561.758484,5.3880870000000005,75.112142,634,463,146,19,132,0,10,0,0,799
01/23/2018 07:51:10,1516722670,47.680696000000005,N,-117.374723,W,562.741882,5.239787000000001,90.510805,584,451,159,20,84,0,10,0,0,755
01/23/2018 07:51:20,1516722680,47.680695,N,-117.37451399999999,W,565.854553,5.1829089999999995,100.629284,559,484,146,20,50,0,10,0,0,754
01/23/2018 07:51:30,1516722690,47.680685,N,-117.37443799999998,W,567.7375490000001,6.000961,268.191019,576,479,189,18,0,0,10,0,0,773
01/23/2018 07:51:40,1516722700,47.680681,N,-117.374655,W,566.665588,6.216526999999999,272.54783199999997,577,472,147,21,47,0,10,0,0,760
01/23/2018 07:51:50,1516722710,47.680684,N,-117.374769,W,565.838074,3.1483380000000003,253.07807200000002,191,366,143,9,59,0,10,0,0,437
01/23/2018 07:52:00,1516722720,47.680652,N,-117.374925,W,566.658936,3.9450300000000005,262.57145499999996,387,491,115,18,57,0,10,0,0,636
01/23/2018 07:52:10,1516722730,47.680637,N,-117.375095,W,567.783997,4.939991,253.48377999999997,468,474,130,19,62,0,10,0,0,679
01/23/2018 07:52:20,1516722740,47.680597,N,-117.375293,W,567.92865,5.659185,249.59116699999998,550,484,165,20,48,0,10,0,0,751
01/23/2018 07:52:30,1516722750,47.680545,N,-117.375501,W,568.655396,5.945767,247.511287,602,534,211,21,52,0,10,0,0,832
01/23/2018 07:52:40,1516722760,47.680492,N,-117.375694,W,568.536865,5.166961,242.73866,619,584,213,20,51,0,10,0,0,878
01/23/2018 07:52:50,1516722770,47.680433,N,-117.37586399999999,W,567.632141,5.406737000000001,233.29150800000002,550,497,199,19,56,0,10,0,0,768
01/23/2018 07:53:00,1516722780,47.680356,N,-117.37601699999999,W,567.694336,4.9764550000000005,189.878206,640,538,200,20,47,0,10,0,0,860
01/23/2018 07:53:10,1516722790,47.680240999999995,N,-117.376047,W,565.377075,5.278794,187.590251,668,585,182,21,31,0,10,0,0,907
01/23/2018 07:53:20,1516722800,47.680122,N,-117.37607,W,565.587463,4.931469,196.30993600000002,562,456,179,20,21,0,10,0,0,746
01/23/2018 07:53:30,1516722810,47.680078,N,-117.37608999999999,W,566.2207639999999,4.616568,144.799749,332,340,117,10,0,0,10,0,0,490
01/23/2018 07:53:40,1516722820,47.679978000000006,N,-117.37598600000001,W,565.326477,5.717435,114.198158,449,448,152,16,59,0,10,0,0,653
01/23/2018 07:53:50,1516722830,47.679947,N,-117.375883,W,564.820251,0.483299,158.39249099999998,230,288,164,10,59,0,10,0,0,404
01/23/2018 07:54:00,1516722840,47.679906,N,-117.375859,W,560.2012940000001,4.961406,263.567027,454,554,295,15,49,0,10,0,0,775
01/23/2018 07:54:10,1516722850,47.679895,N,-117.375999,W,560.010376,4.7807379999999995,252.896011,342,467,324,14,86,0,10,0,0,664
01/23/2018 07:54:20,1516722860,47.679854,N,-117.376198,W,559.223022,6.0599940000000005,281.294657,423,395,129,16,23,0,10,0,0,593
01/23/2018 07:54:30,1516722870,47.679860999999995,N,-117.376246,W,559.43927,0.36725599999999997,250.83254,162,115,83,6,58,0,10,0,0,216
01/23/2018 07:54:40,1516722880,47.679814,N,-117.376447,W,558.719238,6.403839,253.808483,669,443,201,23,0,0,10,0,0,828
01/23/2018 07:54:50,1516722890,47.679768,N,-117.37668000000001,W,556.037048,6.626618,256.061967,690,443,198,22,0,0,10,0,0,844
01/23/2018 07:55:00,1516722900,47.679744,N,-117.376824,W,557.456055,5.276907,237.865352,377,308,199,12,30,0,10,0,0,526
01/23/2018 07:55:10,1516722910,47.679666999999995,N,-117.37700500000001,W,557.357605,2.0945009999999997,274.90027799999996,398,336,272,15,20,0,10,0,0,588
01/23/2018 07:55:20,1516722920,47.679677000000005,N,-117.377177,W,558.5351559999999,5.350224,256.844827,520,441,198,20,31,0,10,0,0,710
01/23/2018 07:55:30,1516722930,47.679644,N,-117.37738700000001,W,558.8017580000001,6.741627,234.01500099999998,655,522,215,21,22,0,10,0,0,865
01/23/2018 07:55:40,1516722940,47.679595,N,-117.37748799999999,W,558.5656740000001,6.45028,252.21933700000002,415,411,228,14,25,0,10,0,0,628
01/23/2018 07:55:50,1516722950,47.679547,N,-117.37771200000002,W,558.042419,6.372823,249.26532000000003,670,554,236,23,0,0,10,0,0,901
01/23/2018 07:56:00,1516722960,47.679484,N,-117.37795600000001,W,557.146301,5.690994,246.837754,700,501,221,22,0,0,10,0,0,889
01/23/2018 07:56:10,1516722970,47.679425,N,-117.378161,W,557.267212,6.615667,254.49832,673,461,205,22,0,0,10,0,0,842
01/23/2018 07:56:20,1516722980,47.679381,N,-117.378399,W,557.692505,4.85859,272.735462,421,420,220,15,30,0,10,0,0,635
01/23/2018 07:56:30,1516722990,47.679384999999996,N,-117.37853700000001,W,559.02771,6.255808999999999,247.54048500000002,546,434,221,20,22,0,10,0,0,732
01/23/2018 07:56:40,1516723000,47.679323,N,-117.37876000000001,W,559.262207,6.49289,265.131984,653,490,202,22,0,0,10,0,0,842
01/23/2018 07:56:50,1516723010,47.679308,N,-117.379015,W,559.210876,5.27976,250.119215,473,454,183,19,25,0,10,0,0,681
01/23/2018 07:57:00,1516723020,47.679276,N,-117.379147,W,560.0292360000001,0.45086099999999996,245.81862900000002,453,288,182,14,38,0,10,0,0,567
01/23/2018 07:57:10,1516723030,47.679215,N,-117.37935,W,560.656555,6.298946,258.9634,648,374,177,23,34,0,10,0,0,769
01/23/2018 07:57:20,1516723040,47.679184,N,-117.379581,W,559.496338,6.821165,249.347629,634,409,166,22,30,0,10,0,0,773
01/23/2018 07:57:30,1516723050,47.679127,N,-117.37980900000001,W,560.056946,5.326658999999999,268.70864700000004,626,397,180,22,28,0,10,0,0,763
01/23/2018 07:57:40,1516723060,47.679125,N,-117.37993,W,559.337219,0.381602,69.256155,130,207,94,8,37,0,10,0,0,262
01/23/2018 07:57:50,1516723070,47.679128000000006,N,-117.37991699999999,W,559.586731,0.24406799999999998,41.174996,0,0,0,0,34,0,0,10,0,0
01/23/2018 07:58:00,1516723080,47.679128999999996,N,-117.379916,W,559.7664179999999,0.11464300000000001,137.16489099999998,0,10,6,0,44,0,0,10,0,12
01/23/2018 07:58:10,1516723090,47.679128999999996,N,-117.379915,W,559.722229,0.056344000000000005,270.447,140,275,127,2,43,0,10,0,0,334
01/23/2018 07:58:20,1516723100,47.679128999999996,N,-117.38003799999998,W,558.7976070000001,6.5382050000000005,248.75609599999999,605,432,229,19,51,0,10,0,0,778
01/23/2018 07:58:30,1516723110,47.679075,N,-117.380245,W,558.4404910000001,6.594431,257.57982599999997,599,475,234,22,48,0,10,0,0,800
01/23/2018 07:58:40,1516723120,47.679051,N,-117.38040600000001,W,556.453979,2.156288,251.35256800000002,155,199,124,8,61,0,10,0,0,282
01/23/2018 07:58:50,1516723130,47.679015,N,-117.38056399999999,W,556.370667,5.8565059999999995,259.00967,461,388,153,20,50,0,10,0,0,622
01/23/2018 07:59:00,1516723140,47.678993,N,-117.38073100000001,W,556.976868,6.094484,250.51973700000002,531,400,200,19,33,0,10,0,0,695
01/23/2018 07:59:10,1516723150,47.678942,N,-117.380946,W,559.959656,6.500062000000001,247.33567599999998,675,446,230,23,24,0,10,0,0,842
01/23/2018 07:59:20,1516723160,47.678878999999995,N,-117.381171,W,560.422424,6.143464,248.475154,647,464,225,22,34,0,10,0,0,828
01/23/2018 07:59:30,1516723170,47.678837,N,-117.381328,W,559.377625,0.095264,252.787781,340,282,111,13,0,0,10,0,0,456
01/23/2018 07:59:40,1516723180,47.678798,N,-117.381518,W,559.757751,6.561706,249.40757999999997,628,445,232,22,26,0,10,0,0,804
01/23/2018 07:59:50,1516723190,47.678740999999995,N,-117.38174,W,561.1101679999999,5.639314,249.94821000000002,624,471,227,22,0,0,10,0,0,815
01/23/2018 08:00:00,1516723200,47.678697,N,-117.38192099999999,W,562.090881,4.332706,254.33951000000002,511,405,171,20,0,0,10,0,0,675
01/23/2018 08:00:10,1516723210,47.678657,N,-117.38213400000001,W,561.909851,5.686275,255.96916099999999,589,415,178,22,0,0,10,0,0,743
01/23/2018 08:00:20,1516723220,47.678619,N,-117.38235800000001,W,561.518311,6.445508,240.018017,630,503,240,22,0,0,10,0,0,842
01/23/2018 08:00:30,1516723230,47.678540999999996,N,-117.382558,W,563.309265,6.47025,243.689823,627,486,227,22,0,0,10,0,0,826
01/23/2018 08:00:40,1516723240,47.678470000000004,N,-117.382772,W,564.660034,6.527801999999999,250.638493,652,485,238,22,0,0,10,0,0,847
01/23/2018 08:00:50,1516723250,47.678419,N,-117.38298600000002,W,566.5975950000001,6.406051000000001,246.55711499999998,530,422,165,19,36,0,10,0,0,698
01/23/2018 08:01:00,1516723260,47.678354999999996,N,-117.383206,W,568.27832,7.287234,245.05096600000002,673,468,237,22,21,0,10,0,0,854
01/23/2018 08:01:10,1516723270,47.678287,N,-117.383425,W,568.385925,6.805163,245.636354,664,440,218,22,0,0,10,0,0,826
01/23/2018 08:01:20,1516723280,47.678216,N,-117.383656,W,568.782104,5.4073519999999995,248.078592,728,522,274,23,22,0,10,0,0,937
01/23/2018 08:01:30,1516723290,47.678168,N,-117.38383400000001,W,568.830872,4.729554,235.034275,488,379,182,17,41,0,10,0,0,645
01/23/2018 08:01:40,1516723300,47.678084999999996,N,-117.38401,W,568.348572,6.7774149999999995,232.430017,633,453,196,22,40,0,10,0,0,803
01/23/2018 08:01:50,1516723310,47.67799,N,-117.384194,W,567.680908,6.240444,245.569382,676,478,258,22,20,0,10,0,0,868
01/23/2018 08:02:00,1516723320,47.677921999999995,N,-117.38441499999999,W,567.588562,6.420287999999999,239.661036,600,525,271,20,0,0,10,0,0,843
01/23/2018 08:02:10,1516723330,47.677861,N,-117.38457,W,567.408875,6.515944,237.295606,542,446,204,19,53,0,10,0,0,731
01/23/2018 08:02:20,1516723340,47.67778,N,-117.384758,W,567.4765629999999,6.074912,243.854067,579,447,204,22,38,0,10,0,0,760
01/23/2018 08:02:30,1516723350,47.677710999999995,N,-117.38496599999999,W,565.122192,6.383006,235.487375,581,425,194,22,21,0,10,0,0,746
01/23/2018 08:02:40,1516723360,47.677639,N,-117.385123,W,563.355835,1.6702869999999999,113.658433,284,376,87,12,52,0,10,0,0,480
01/23/2018 08:02:50,1516723370,47.677601,N,-117.38499499999999,W,561.667175,6.521297,117.53166999999999,640,501,250,22,52,0,10,0,0,851
01/23/2018 08:03:00,1516723380,47.677541,N,-117.384824,W,559.571716,5.762652,132.523683,466,385,172,21,90,0,10,0,0,629
01/23/2018 08:03:10,1516723390,47.677436,N,-117.384654,W,560.980713,6.307611,142.336699,594,503,227,22,60,0,10,0,0,811
01/23/2018 08:03:20,1516723400,47.677313,N,-117.38451299999998,W,558.168518,6.42261,145.728525,619,507,234,22,0,0,10,0,0,834
01/23/2018 08:03:30,1516723410,47.677175,N,-117.384374,W,558.653442,6.633292999999999,148.016122,682,540,263,22,26,0,10,0,0,909
01/23/2018 08:03:40,1516723420,47.677046999999995,N,-117.38425500000001,W,561.1875610000001,4.881533,147.910175,635,548,262,21,53,0,10,0,0,879
01/23/2018 08:03:50,1516723430,47.676912,N,-117.384129,W,560.334351,6.293343,148.703187,689,608,300,22,37,0,10,0,0,967
01/23/2018 08:04:00,1516723440,47.676768,N,-117.383999,W,560.359192,6.557149000000001,147.682386,672,637,287,22,33,0,10,0,0,970
01/23/2018 08:04:10,1516723450,47.676631,N,-117.383871,W,558.354675,6.522975,147.776126,674,553,268,22,53,0,10,0,0,913
01/23/2018 08:04:20,1516723460,47.676491,N,-117.38373899999999,W,557.467407,6.091373,129.82874099999998,689,567,268,23,57,0,10,0,0,932
01/23/2018 08:04:30,1516723470,47.676394,N,-117.383567,W,555.269897,6.1007169999999995,84.999072,562,538,188,18,48,0,10,0,0,801
01/23/2018 08:04:40,1516723480,47.676404999999995,N,-117.383376,W,551.745728,5.825721,55.100708999999995,635,494,229,22,51,0,10,0,0,837
01/23/2018 08:04:50,1516723490,47.6765,N,-117.383175,W,547.90979,6.091022,60.464620999999994,576,438,212,22,43,0,10,0,0,755
01/23/2018 08:05:00,1516723500,47.676577,N,-117.38297299999999,W,545.4833980000001,6.205463,56.64864300000001,600,469,237,22,45,0,10,0,0,798
01/23/2018 08:05:10,1516723510,47.676668,N,-117.382768,W,542.913208,4.792367,69.500054,643,449,234,22,49,0,10,0,0,819
01/23/2018 08:05:20,1516723520,47.676714000000004,N,-117.38258400000001,W,543.5010990000001,2.043786,52.04772,480,387,183,18,25,0,10,0,0,644
01/23/2018 08:05:30,1516723530,47.676804,N,-117.38241299999999,W,542.573608,6.069044,72.79183,478,447,154,18,50,0,10,0,0,673
01/23/2018 08:05:40,1516723540,47.676843,N,-117.382223,W,546.036926,5.965701,61.66682900000001,492,426,196,21,75,0,10,0,0,680
01/23/2018 08:05:50,1516723550,47.676924,N,-117.382,W,548.885864,7.1229130000000005,64.866553,661,494,242,23,81,0,10,0,0,860
01/23/2018 08:06:00,1516723560,47.677002,N,-117.381754,W,549.675842,6.599765,81.85848399999999,535,390,206,19,43,0,10,0,0,694
01/23/2018 08:06:10,1516723570,47.677013,N,-117.381638,W,546.699524,7.0853850000000005,66.731693,442,291,184,16,74,0,10,0,0,561
01/23/2018 08:06:20,1516723580,47.677075,N,-117.381425,W,544.011169,6.373538,73.097597,539,420,166,21,41,0,10,0,0,704
01/23/2018 08:06:30,1516723590,47.677122999999995,N,-117.381192,W,543.029785,6.597975999999999,69.979711,633,495,249,22,70,0,10,0,0,842
01/23/2018 08:06:40,1516723600,47.677178000000005,N,-117.380967,W,544.5820309999999,6.191204,71.28478,600,521,245,23,80,0,10,0,0,832
01/23/2018 08:06:50,1516723610,47.677228,N,-117.380748,W,544.974182,6.466429,70.249576,615,477,254,22,60,0,10,0,0,819
01/23/2018 08:07:00,1516723620,47.677282,N,-117.380524,W,545.276611,6.7357059999999995,69.36078499999999,685,590,283,23,34,0,10,0,0,948
01/23/2018 08:07:10,1516723630,47.677334,N,-117.38031699999999,W,550.370789,5.310046,64.956322,535,644,271,19,52,0,10,0,0,881
01/23/2018 08:07:20,1516723640,47.677396,N,-117.380121,W,552.291077,6.168843,81.945184,564,623,229,22,21,0,10,0,0,872
01/23/2018 08:07:30,1516723650,47.677417,N,-117.379897,W,554.7694700000001,2.531967,72.37840899999999,453,531,209,19,51,0,10,0,0,729
01/23/2018 08:07:40,1516723660,47.677445,N,-117.379769,W,555.848328,6.244061,59.039629000000005,476,433,186,17,55,0,10,0,0,670
01/23/2018 08:07:50,1516723670,47.677525,N,-117.379572,W,557.2557370000001,6.648364,61.846036,664,381,228,23,33,0,10,0,0,799
01/23/2018 08:08:00,1516723680,47.677603999999995,N,-117.379352,W,559.233521,7.024800999999999,62.115446999999996,719,392,229,22,31,0,10,0,0,851
01/23/2018 08:08:10,1516723690,47.677681,N,-117.37913600000002,W,560.114929,6.532972,64.052305,714,413,214,23,37,0,10,0,0,853
01/23/2018 08:08:20,1516723700,47.677754,N,-117.37891200000001,W,561.46167,6.972467999999999,59.334646,703,409,215,22,35,0,10,0,0,842
01/23/2018 08:08:30,1516723710,47.677836,N,-117.378708,W,561.199768,6.5247980000000005,60.072347,696,364,202,23,46,0,10,0,0,811
01/23/2018 08:08:40,1516723720,47.677915000000006,N,-117.37850300000001,W,563.2349849999999,6.416241,61.26639399999999,656,388,191,22,41,0,10,0,0,786
01/23/2018 08:08:50,1516723730,47.677988,N,-117.378304,W,566.385254,6.328014,63.37251800000001,596,438,201,22,73,0,10,0,0,767
01/23/2018 08:09:00,1516723740,47.678056,N,-117.378103,W,568.378967,6.05502,63.192257999999995,672,442,217,22,82,0,10,0,0,834
01/23/2018 08:09:10,1516723750,47.678126,N,-117.377898,W,567.603882,6.211289,66.997425,623,466,229,22,46,0,10,0,0,812
01/23/2018 08:09:20,1516723760,47.678179,N,-117.37771200000002,W,570.5938110000001,4.043087,86.44725799999999,361,405,195,15,73,0,10,0,0,577
01/23/2018 08:09:30,1516723770,47.678181,N,-117.377678,W,568.661743,0.21227100000000002,140.771274,0,60,10,0,73,0,0,10,0,61
01/23/2018 08:09:40,1516723780,47.67818,N,-117.377677,W,567.586609,0.753795,139.685294,0,6,6,0,72,0,0,10,0,9
01/23/2018 08:09:50,1516723790,47.678178,N,-117.377675,W,567.6537480000001,0.035945,171.48777900000002,0,9,0,0,115,0,0,10,0,9
01/23/2018 08:10:00,1516723800,47.678178,N,-117.377675,W,567.566956,0.09281,214.168667,0,8,0,0,134,0,0,10,0,8
01/23/2018 08:10:10,1516723810,47.678178,N,-117.377675,W,567.529907,0.066124,160.966771,0,0,0,0,41,0,0,10,0,0
01/23/2018 08:10:20,1516723820,47.678177000000005,N,-117.377675,W,567.473511,0.149641,174.354384,0,4,0,0,34,0,0,10,0,4
01/23/2018 08:10:30,1516723830,47.678177000000005,N,-117.377675,W,567.3761599999999,0.080972,202.13118799999998,0,0,12,0,134,0,0,10,0,12
01/23/2018 08:10:40,1516723840,47.678177000000005,N,-117.377675,W,567.302673,0.051437000000000004,184.64758600000002,90,93,48,1,137,0,10,0,0,139
01/23/2018 08:10:50,1516723850,47.678176,N,-117.377675,W,567.2469480000001,0.079318,143.85761499999998,0,0,2,0,138,0,0,10,0,2
01/23/2018 08:11:00,1516723860,47.678176,N,-117.377675,W,567.166626,0.22000799999999998,228.86020299999998,0,7,3,0,130,0,0,10,0,8
01/23/2018 08:11:10,1516723870,47.678176,N,-117.377675,W,567.096008,0.027979,265.92058199999997,0,0,0,0,149,0,0,10,0,0
01/23/2018 08:11:20,1516723880,47.678176,N,-117.377676,W,567.039368,0.076724,291.01811000000004,0,0,0,0,145,0,0,10,0,0
01/23/2018 08:11:30,1516723890,47.678176,N,-117.377676,W,566.96875,0.008374,226.683323,0,0,0,0,133,0,0,10,0,0
