INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
104,1,FIXED,1/19/2018,22:01:38,1/19/2018,14:01:38,0,47.660018,N,-117.414428,W,559.073364,47.998875,273.556271,0,0,0
105,1,FIXED,1/19/2018,22:01:48,1/19/2018,14:01:48,0,47.66007,N,-117.41567,W,558.615784,9.754077,95.388314,0,0,0
106,1,FIXED,1/19/2018,22:01:58,1/19/2018,14:01:58,0,47.66007,N,-117.415662,W,559.481689,1.867895,17.197531,0,0,0
107,1,FIXED,1/19/2018,22:02:08,1/19/2018,14:02:08,0,47.660115,N,-117.415641,W,562.107178,1.365306,248.85494,0,0,0
108,1,FIXED,1/19/2018,22:02:18,1/19/2018,14:02:18,0,47.660097,N,-117.415709,W,567.359009,16.654346,271.10845,0,0,0
109,1,FIXED,1/19/2018,22:02:28,1/19/2018,14:02:28,0,47.660116,N,-117.417132,W,571.285828,42.716839,268.64633,0,0,0
110,1,FIXED,1/19/2018,22:02:38,1/19/2018,14:02:38,0,47.66009,N,-117.418759,W,572.696594,46.16291,276.416119,0,0,0
111,1,FIXED,1/19/2018,22:02:48,1/19/2018,14:02:48,0,47.660208,N,-117.420317,W,572.021362,37.864609,270.850194,0,0,0
112,1,FIXED,1/19/2018,22:02:58,1/19/2018,14:02:58,0,47.660222,N,-117.421777,W,572.872559,37.597412,271.683628,0,0,0
113,1,FIXED,1/19/2018,22:03:08,1/19/2018,14:03:08,0,47.660248,N,-117.423088,W,572.143555,29.548168,263.373783,0,0,0
114,1,FIXED,1/19/2018,22:03:18,1/19/2018,14:03:18,0,47.660177,N,-117.423998,W,571.438721,26.500629,266.618178,0,0,0
115,1,FIXED,1/19/2018,22:03:28,1/19/2018,14:03:28,0,47.660147,N,-117.424755,W,570.929993,28.7579,193.428823,0,0,0
116,1,FIXED,1/19/2018,22:03:38,1/19/2018,14:03:38,0,47.659471,N,-117.424995,W,561.501953,31.7453,176.628111,0,0,0
117,1,FIXED,1/19/2018,22:03:48,1/19/2018,14:03:48,0,47.65918,N,-117.424969,W,559.796448,0.077178,161.813835,0,0,0
118,1,FIXED,1/19/2018,22:03:58,1/19/2018,14:03:58,0,47.659168,N,-117.424963,W,559.627197,0.243983,271.733508,0,0,0
119,1,FIXED,1/19/2018,22:04:08,1/19/2018,14:04:08,0,47.659168,N,-117.42497,W,559.734131,0.071294,272.99493,0,0,0
120,1,FIXED,1/19/2018,22:04:18,1/19/2018,14:04:18,0,47.659169,N,-117.424979,W,559.867981,0.50935,254.051148,0,0,0
121,1,FIXED,1/19/2018,22:04:28,1/19/2018,14:04:28,0,47.659105,N,-117.425309,W,563.634094,28.203209,291.221619,0,0,0
122,1,FIXED,1/19/2018,22:04:38,1/19/2018,14:04:38,0,47.659373,N,-117.426332,W,569.901184,32.100616,353.716042,0,0,0
123,1,FIXED,1/19/2018,22:04:48,1/19/2018,14:04:48,0,47.660425,N,-117.426504,W,565.129578,57.840729,356.948637,0,0,0
124,1,FIXED,1/19/2018,22:04:58,1/19/2018,14:04:58,0,47.661701,N,-117.426605,W,558.75592,32.959091,349.654041,0,0,0
125,1,FIXED,1/19/2018,22:05:08,1/19/2018,14:05:08,0,47.662302,N,-117.426768,W,554.690552,20.09148,268.416207,0,0,0
126,1,FIXED,1/19/2018,22:05:18,1/19/2018,14:05:18,0,47.662285,N,-117.427643,W,555.008179,17.732786,292.80671,0,0,0
127,1,FIXED,1/19/2018,22:05:28,1/19/2018,14:05:28,0,47.66235,N,-117.427871,W,553.551086,2.226369,317.802749,0,0,0
128,1,FIXED,1/19/2018,22:05:38,1/19/2018,14:05:38,0,47.662427,N,-117.427975,W,553.332886,11.802508,213.385719,0,0,0
129,1,FIXED,1/19/2018,22:05:48,1/19/2018,14:05:48,0,47.662237,N,-117.428161,W,558.142029,5.451085,245.94769,0,0,0
130,1,FIXED,1/19/2018,22:05:58,1/19/2018,14:05:58,0,47.662219,N,-117.42822,W,558.403198,0.376689,335.829846,0,0,0
131,1,FIXED,1/19/2018,22:06:08,1/19/2018,14:06:08,0,47.662222,N,-117.428222,W,558.316162,2.242353,34.127587,0,0,0
132,1,FIXED,1/19/2018,22:06:18,1/19/2018,14:06:18,0,47.662279,N,-117.428165,W,560.210449,2.492481,29.994847,0,0,0
133,1,FIXED,1/19/2018,22:06:28,1/19/2018,14:06:28,0,47.662391,N,-117.428069,W,561.099976,4.616962,75.188772,0,0,0
134,1,FIXED,1/19/2018,22:06:38,1/19/2018,14:06:38,0,47.662419,N,-117.42791,W,560.575073,4.8774,81.698863,0,0,0
135,1,FIXED,1/19/2018,22:06:48,1/19/2018,14:06:48,0,47.662433,N,-117.427775,W,562.767151,2.902313,77.253029,0,0,0
136,1,FIXED,1/19/2018,22:06:58,1/19/2018,14:06:58,0,47.662438,N,-117.427742,W,563.399841,0.317594,205.07676,0,0,0
137,1,FIXED,1/19/2018,22:07:08,1/19/2018,14:07:08,0,47.662382,N,-117.42778,W,563.418396,0.621277,244.285154,0,0,0
138,1,FIXED,1/19/2018,22:07:18,1/19/2018,14:07:18,0,47.662375,N,-117.427802,W,563.148865,2.311338,66.978648,0,0,0
139,1,FIXED,1/19/2018,22:07:28,1/19/2018,14:07:28,0,47.662379,N,-117.42779,W,564.682678,1.968163,172.090649,0,0,0
140,1,FIXED,1/19/2018,22:07:38,1/19/2018,14:07:38,0,47.662331,N,-117.42778,W,571.878601,4.488558,234.783744,0,0,0
141,1,FIXED,1/19/2018,22:07:48,1/19/2018,14:07:48,0,47.662274,N,-117.427901,W,573.375,2.142846,205.551018,0,0,0
142,1,FIXED,1/19/2018,22:07:58,1/19/2018,14:07:58,0,47.662155,N,-117.427986,W,571.727051,3.97007,238.190503,0,0,0
143,1,FIXED,1/19/2018,22:08:08,1/19/2018,14:08:08,0,47.66212,N,-117.428069,W,572.614746,0.779173,41.538975,0,0,0
144,1,FIXED,1/19/2018,22:08:18,1/19/2018,14:08:18,0,47.662121,N,-117.428068,W,573.31842,0.490288,210.036893,0,0,0
145,1,FIXED,1/19/2018,22:08:28,1/19/2018,14:08:28,0,47.66212,N,-117.428069,W,572.724243,0.021398,176.056027,0,0,0
