"TimeStamp","axis1","axis2","axis3","steps","lux","inclineOff","inclineStanding","inclineSitting","inclineLying","vm"
2018-01-20 08:25:50,274,458,712,4,0,0,10,0,0,890
2018-01-20 08:26:00,115,163,573,2,0,0,10,0,0,607
2018-01-20 08:26:10,231,368,553,3,0,0,10,0,0,704
2018-01-20 08:26:20,286,389,496,4,0,0,10,0,0,693
2018-01-20 08:26:30,3,84,229,1,0,0,6,4,0,244
2018-01-20 08:26:40,11,49,253,1,0,0,6,4,0,258
2018-01-20 08:26:50,0,134,84,0,0,0,7,3,0,159
2018-01-20 08:27:00,16,119,237,0,0,0,5,5,0,266
2018-01-20 08:27:10,88,246,309,3,0,0,10,0,0,405
2018-01-20 08:27:20,564,311,262,18,0,0,10,0,0,696
2018-01-20 08:27:30,57,119,171,3,0,0,9,1,0,216
2018-01-20 08:27:40,103,178,419,6,0,0,10,0,0,467
2018-01-20 08:27:50,10,61,166,1,0,0,7,3,0,178
2018-01-20 08:28:00,0,17,101,0,0,0,8,2,0,103
2018-01-20 08:28:10,7,65,282,0,0,0,8,2,0,290
2018-01-20 08:28:20,0,0,0,0,0,0,10,0,0,0
