INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
59,2,FIXED,1/23/2018,15:49:48,1/23/2018,7:49:48,0,47.680783,N,-117.373589,W,564.994751,6.164901,261.286788,0,0,0
60,2,FIXED,1/23/2018,15:49:58,1/23/2018,7:49:58,0,47.680761,N,-117.37381,W,563.529846,6.156441,259.875844,0,0,0
61,2,FIXED,1/23/2018,15:50:08,1/23/2018,7:50:08,0,47.680734,N,-117.374033,W,560.854126,6.447693,262.429856,0,0,0
62,2,FIXED,1/23/2018,15:50:18,1/23/2018,7:50:18,0,47.680714,N,-117.37425,W,560.21167,5.155864,262.287097,0,0,0
63,2,FIXED,1/23/2018,15:50:28,1/23/2018,7:50:28,0,47.680697,N,-117.374446,W,560.916687,4.513484,265.332155,0,0,0
64,2,FIXED,1/23/2018,15:50:38,1/23/2018,7:50:38,0,47.680685,N,-117.374648,W,561.264709,6.091459,265.122676,0,0,0
65,2,FIXED,1/23/2018,15:50:48,1/23/2018,7:50:48,0,47.680673,N,-117.374863,W,562.257263,5.732662,252.76079,0,0,0
66,2,FIXED,1/23/2018,15:50:58,1/23/2018,7:50:58,0,47.680637,N,-117.375037,W,562.093323,4.88073,72.955517,0,0,0
67,2,FIXED,1/23/2018,15:51:08,1/23/2018,7:51:08,0,47.68066,N,-117.374925,W,561.758484,5.388087,75.112142,0,0,0
68,2,FIXED,1/23/2018,15:51:18,1/23/2018,7:51:18,0,47.680696,N,-117.374723,W,562.741882,5.239787,90.510805,0,0,0
69,2,FIXED,1/23/2018,15:51:28,1/23/2018,7:51:28,0,47.680695,N,-117.374514,W,565.854553,5.182909,100.629284,0,0,0
70,2,FIXED,1/23/2018,15:51:38,1/23/2018,7:51:38,0,47.680685,N,-117.374438,W,567.737549,6.000961,268.191019,0,0,0
71,2,FIXED,1/23/2018,15:51:48,1/23/2018,7:51:48,0,47.680681,N,-117.374655,W,566.665588,6.216527,272.547832,0,0,0
72,2,FIXED,1/23/2018,15:51:58,1/23/2018,7:51:58,0,47.680684,N,-117.374769,W,565.838074,3.148338,253.078072,0,0,0
73,2,FIXED,1/23/2018,15:52:08,1/23/2018,7:52:08,0,47.680652,N,-117.374925,W,566.658936,3.94503,262.571455,0,0,0
74,2,FIXED,1/23/2018,15:52:18,1/23/2018,7:52:18,0,47.680637,N,-117.375095,W,567.783997,4.939991,253.48378,0,0,0
75,2,FIXED,1/23/2018,15:52:28,1/23/2018,7:52:28,0,47.680597,N,-117.375293,W,567.92865,5.659185,249.591167,0,0,0
76,2,FIXED,1/23/2018,15:52:38,1/23/2018,7:52:38,0,47.680545,N,-117.375501,W,568.655396,5.945767,247.511287,0,0,0
77,2,FIXED,1/23/2018,15:52:48,1/23/2018,7:52:48,0,47.680492,N,-117.375694,W,568.536865,5.166961,242.73866,0,0,0
78,2,FIXED,1/23/2018,15:52:58,1/23/2018,7:52:58,0,47.680433,N,-117.375864,W,567.632141,5.406737,233.291508,0,0,0
79,2,FIXED,1/23/2018,15:53:08,1/23/2018,7:53:08,0,47.680356,N,-117.376017,W,567.694336,4.976455,189.878206,0,0,0
80,2,FIXED,1/23/2018,15:53:18,1/23/2018,7:53:18,0,47.680241,N,-117.376047,W,565.377075,5.278794,187.590251,0,0,0
81,2,FIXED,1/23/2018,15:53:28,1/23/2018,7:53:28,0,47.680122,N,-117.37607,W,565.587463,4.931469,196.309936,0,0,0
82,2,FIXED,1/23/2018,15:53:38,1/23/2018,7:53:38,0,47.680078,N,-117.37609,W,566.220764,4.616568,144.799749,0,0,0
83,2,FIXED,1/23/2018,15:53:48,1/23/2018,7:53:48,0,47.679978,N,-117.375986,W,565.326477,5.717435,114.198158,0,0,0
84,2,FIXED,1/23/2018,15:53:58,1/23/2018,7:53:58,0,47.679947,N,-117.375883,W,564.820251,0.483299,158.392491,0,0,0
85,2,FIXED,1/23/2018,15:54:08,1/23/2018,7:54:08,0,47.679906,N,-117.375859,W,560.201294,4.961406,263.567027,0,0,0
86,2,FIXED,1/23/2018,15:54:18,1/23/2018,7:54:18,0,47.679895,N,-117.375999,W,560.010376,4.780738,252.896011,0,0,0
87,2,FIXED,1/23/2018,15:54:28,1/23/2018,7:54:28,0,47.679854,N,-117.376198,W,559.223022,6.059994,281.294657,0,0,0
88,2,FIXED,1/23/2018,15:54:38,1/23/2018,7:54:38,0,47.679861,N,-117.376246,W,559.43927,0.367256,250.83254,0,0,0
89,2,FIXED,1/23/2018,15:54:48,1/23/2018,7:54:48,0,47.679814,N,-117.376447,W,558.719238,6.403839,253.808483,0,0,0
90,2,FIXED,1/23/2018,15:54:58,1/23/2018,7:54:58,0,47.679768,N,-117.37668,W,556.037048,6.626618,256.061967,0,0,0
91,2,FIXED,1/23/2018,15:55:08,1/23/2018,7:55:08,0,47.679744,N,-117.376824,W,557.456055,5.276907,237.865352,0,0,0
92,2,FIXED,1/23/2018,15:55:18,1/23/2018,7:55:18,0,47.679667,N,-117.377005,W,557.357605,2.094501,274.900278,0,0,0
93,2,FIXED,1/23/2018,15:55:28,1/23/2018,7:55:28,0,47.679677,N,-117.377177,W,558.535156,5.350224,256.844827,0,0,0
94,2,FIXED,1/23/2018,15:55:38,1/23/2018,7:55:38,0,47.679644,N,-117.377387,W,558.801758,6.741627,234.015001,0,0,0
95,2,FIXED,1/23/2018,15:55:48,1/23/2018,7:55:48,0,47.679595,N,-117.377488,W,558.565674,6.45028,252.219337,0,0,0
96,2,FIXED,1/23/2018,15:55:58,1/23/2018,7:55:58,0,47.679547,N,-117.377712,W,558.042419,6.372823,249.26532,0,0,0
97,2,FIXED,1/23/2018,15:56:08,1/23/2018,7:56:08,0,47.679484,N,-117.377956,W,557.146301,5.690994,246.837754,0,0,0
98,2,FIXED,1/23/2018,15:56:18,1/23/2018,7:56:18,0,47.679425,N,-117.378161,W,557.267212,6.615667,254.49832,0,0,0
99,2,FIXED,1/23/2018,15:56:28,1/23/2018,7:56:28,0,47.679381,N,-117.378399,W,557.692505,4.85859,272.735462,0,0,0
100,2,FIXED,1/23/2018,15:56:38,1/23/2018,7:56:38,0,47.679385,N,-117.378537,W,559.02771,6.255809,247.540485,0,0,0
101,2,FIXED,1/23/2018,15:56:48,1/23/2018,7:56:48,0,47.679323,N,-117.37876,W,559.262207,6.49289,265.131984,0,0,0
102,2,FIXED,1/23/2018,15:56:58,1/23/2018,7:56:58,0,47.679308,N,-117.379015,W,559.210876,5.27976,250.119215,0,0,0
103,2,FIXED,1/23/2018,15:57:08,1/23/2018,7:57:08,0,47.679276,N,-117.379147,W,560.029236,0.450861,245.818629,0,0,0
104,2,FIXED,1/23/2018,15:57:18,1/23/2018,7:57:18,0,47.679215,N,-117.37935,W,560.656555,6.298946,258.9634,0,0,0
105,2,FIXED,1/23/2018,15:57:28,1/23/2018,7:57:28,0,47.679184,N,-117.379581,W,559.496338,6.821165,249.347629,0,0,0
106,2,FIXED,1/23/2018,15:57:38,1/23/2018,7:57:38,0,47.679127,N,-117.379809,W,560.056946,5.326659,268.708647,0,0,0
107,2,FIXED,1/23/2018,15:57:48,1/23/2018,7:57:48,0,47.679125,N,-117.37993,W,559.337219,0.381602,69.256155,0,0,0
108,2,FIXED,1/23/2018,15:57:58,1/23/2018,7:57:58,0,47.679128,N,-117.379917,W,559.586731,0.244068,41.174996,0,0,0
109,2,FIXED,1/23/2018,15:58:08,1/23/2018,7:58:08,0,47.679129,N,-117.379916,W,559.766418,0.114643,137.164891,0,0,0
110,2,FIXED,1/23/2018,15:58:18,1/23/2018,7:58:18,0,47.679129,N,-117.379915,W,559.722229,0.056344,270.447,0,0,0
111,2,FIXED,1/23/2018,15:58:28,1/23/2018,7:58:28,0,47.679129,N,-117.380038,W,558.797607,6.538205,248.756096,0,0,0
112,2,FIXED,1/23/2018,15:58:38,1/23/2018,7:58:38,0,47.679075,N,-117.380245,W,558.440491,6.594431,257.579826,0,0,0
113,2,FIXED,1/23/2018,15:58:48,1/23/2018,7:58:48,0,47.679051,N,-117.380406,W,556.453979,2.156288,251.352568,0,0,0
114,2,FIXED,1/23/2018,15:58:58,1/23/2018,7:58:58,0,47.679015,N,-117.380564,W,556.370667,5.856506,259.00967,0,0,0
115,2,FIXED,1/23/2018,15:59:08,1/23/2018,7:59:08,0,47.678993,N,-117.380731,W,556.976868,6.094484,250.519737,0,0,0
116,2,FIXED,1/23/2018,15:59:18,1/23/2018,7:59:18,0,47.678942,N,-117.380946,W,559.959656,6.500062,247.335676,0,0,0
117,2,FIXED,1/23/2018,15:59:28,1/23/2018,7:59:28,0,47.678879,N,-117.381171,W,560.422424,6.143464,248.475154,0,0,0
118,2,FIXED,1/23/2018,15:59:38,1/23/2018,7:59:38,0,47.678837,N,-117.381328,W,559.377625,0.095264,252.787781,0,0,0
119,2,FIXED,1/23/2018,15:59:48,1/23/2018,7:59:48,0,47.678798,N,-117.381518,W,559.757751,6.561706,249.40758,0,0,0
120,2,FIXED,1/23/2018,15:59:58,1/23/2018,7:59:58,0,47.678741,N,-117.38174,W,561.110168,5.639314,249.94821,0,0,0
121,2,FIXED,1/23/2018,16:00:08,1/23/2018,8:00:08,0,47.678697,N,-117.381921,W,562.090881,4.332706,254.33951,0,0,0
122,2,FIXED,1/23/2018,16:00:18,1/23/2018,8:00:18,0,47.678657,N,-117.382134,W,561.909851,5.686275,255.969161,0,0,0
123,2,FIXED,1/23/2018,16:00:28,1/23/2018,8:00:28,0,47.678619,N,-117.382358,W,561.518311,6.445508,240.018017,0,0,0
124,2,FIXED,1/23/2018,16:00:38,1/23/2018,8:00:38,0,47.678541,N,-117.382558,W,563.309265,6.47025,243.689823,0,0,0
125,2,FIXED,1/23/2018,16:00:48,1/23/2018,8:00:48,0,47.67847,N,-117.382772,W,564.660034,6.527802,250.638493,0,0,0
126,2,FIXED,1/23/2018,16:00:58,1/23/2018,8:00:58,0,47.678419,N,-117.382986,W,566.597595,6.406051,246.557115,0,0,0
127,2,FIXED,1/23/2018,16:01:08,1/23/2018,8:01:08,0,47.678355,N,-117.383206,W,568.27832,7.287234,245.050966,0,0,0
128,2,FIXED,1/23/2018,16:01:18,1/23/2018,8:01:18,0,47.678287,N,-117.383425,W,568.385925,6.805163,245.636354,0,0,0
129,2,FIXED,1/23/2018,16:01:28,1/23/2018,8:01:28,0,47.678216,N,-117.383656,W,568.782104,5.407352,248.078592,0,0,0
130,2,FIXED,1/23/2018,16:01:38,1/23/2018,8:01:38,0,47.678168,N,-117.383834,W,568.830872,4.729554,235.034275,0,0,0
131,2,FIXED,1/23/2018,16:01:48,1/23/2018,8:01:48,0,47.678085,N,-117.38401,W,568.348572,6.777415,232.430017,0,0,0
132,2,FIXED,1/23/2018,16:01:58,1/23/2018,8:01:58,0,47.67799,N,-117.384194,W,567.680908,6.240444,245.569382,0,0,0
133,2,FIXED,1/23/2018,16:02:08,1/23/2018,8:02:08,0,47.677922,N,-117.384415,W,567.588562,6.420288,239.661036,0,0,0
134,2,FIXED,1/23/2018,16:02:18,1/23/2018,8:02:18,0,47.677861,N,-117.38457,W,567.408875,6.515944,237.295606,0,0,0
135,2,FIXED,1/23/2018,16:02:28,1/23/2018,8:02:28,0,47.67778,N,-117.384758,W,567.476563,6.074912,243.854067,0,0,0
136,2,FIXED,1/23/2018,16:02:38,1/23/2018,8:02:38,0,47.677711,N,-117.384966,W,565.122192,6.383006,235.487375,0,0,0
137,2,FIXED,1/23/2018,16:02:48,1/23/2018,8:02:48,0,47.677639,N,-117.385123,W,563.355835,1.670287,113.658433,0,0,0
138,2,FIXED,1/23/2018,16:02:58,1/23/2018,8:02:58,0,47.677601,N,-117.384995,W,561.667175,6.521297,117.53167,0,0,0
139,2,FIXED,1/23/2018,16:03:08,1/23/2018,8:03:08,0,47.677541,N,-117.384824,W,559.571716,5.762652,132.523683,0,0,0
140,2,FIXED,1/23/2018,16:03:18,1/23/2018,8:03:18,0,47.677436,N,-117.384654,W,560.980713,6.307611,142.336699,0,0,0
141,2,FIXED,1/23/2018,16:03:28,1/23/2018,8:03:28,0,47.677313,N,-117.384513,W,558.168518,6.42261,145.728525,0,0,0
142,2,FIXED,1/23/2018,16:03:38,1/23/2018,8:03:38,0,47.677175,N,-117.384374,W,558.653442,6.633293,148.016122,0,0,0
143,2,FIXED,1/23/2018,16:03:48,1/23/2018,8:03:48,0,47.677047,N,-117.384255,W,561.187561,4.881533,147.910175,0,0,0
144,2,FIXED,1/23/2018,16:03:58,1/23/2018,8:03:58,0,47.676912,N,-117.384129,W,560.334351,6.293343,148.703187,0,0,0
145,2,FIXED,1/23/2018,16:04:08,1/23/2018,8:04:08,0,47.676768,N,-117.383999,W,560.359192,6.557149,147.682386,0,0,0
146,2,FIXED,1/23/2018,16:04:18,1/23/2018,8:04:18,0,47.676631,N,-117.383871,W,558.354675,6.522975,147.776126,0,0,0
147,2,FIXED,1/23/2018,16:04:28,1/23/2018,8:04:28,0,47.676491,N,-117.383739,W,557.467407,6.091373,129.828741,0,0,0
148,2,FIXED,1/23/2018,16:04:38,1/23/2018,8:04:38,0,47.676394,N,-117.383567,W,555.269897,6.100717,84.999072,0,0,0
149,2,FIXED,1/23/2018,16:04:48,1/23/2018,8:04:48,0,47.676405,N,-117.383376,W,551.745728,5.825721,55.100709,0,0,0
150,2,FIXED,1/23/2018,16:04:58,1/23/2018,8:04:58,0,47.6765,N,-117.383175,W,547.90979,6.091022,60.464621,0,0,0
151,2,FIXED,1/23/2018,16:05:08,1/23/2018,8:05:08,0,47.676577,N,-117.382973,W,545.483398,6.205463,56.648643,0,0,0
152,2,FIXED,1/23/2018,16:05:18,1/23/2018,8:05:18,0,47.676668,N,-117.382768,W,542.913208,4.792367,69.500054,0,0,0
153,2,FIXED,1/23/2018,16:05:28,1/23/2018,8:05:28,0,47.676714,N,-117.382584,W,543.501099,2.043786,52.04772,0,0,0
154,2,FIXED,1/23/2018,16:05:38,1/23/2018,8:05:38,0,47.676804,N,-117.382413,W,542.573608,6.069044,72.79183,0,0,0
155,2,FIXED,1/23/2018,16:05:48,1/23/2018,8:05:48,0,47.676843,N,-117.382223,W,546.036926,5.965701,61.666829,0,0,0
156,2,FIXED,1/23/2018,16:05:58,1/23/2018,8:05:58,0,47.676924,N,-117.382,W,548.885864,7.122913,64.866553,0,0,0
157,2,FIXED,1/23/2018,16:06:08,1/23/2018,8:06:08,0,47.677002,N,-117.381754,W,549.675842,6.599765,81.858484,0,0,0
158,2,FIXED,1/23/2018,16:06:18,1/23/2018,8:06:18,0,47.677013,N,-117.381638,W,546.699524,7.085385,66.731693,0,0,0
159,2,FIXED,1/23/2018,16:06:28,1/23/2018,8:06:28,0,47.677075,N,-117.381425,W,544.011169,6.373538,73.097597,0,0,0
160,2,FIXED,1/23/2018,16:06:38,1/23/2018,8:06:38,0,47.677123,N,-117.381192,W,543.029785,6.597976,69.979711,0,0,0
161,2,FIXED,1/23/2018,16:06:48,1/23/2018,8:06:48,0,47.677178,N,-117.380967,W,544.582031,6.191204,71.28478,0,0,0
162,2,FIXED,1/23/2018,16:06:58,1/23/2018,8:06:58,0,47.677228,N,-117.380748,W,544.974182,6.466429,70.249576,0,0,0
163,2,FIXED,1/23/2018,16:07:08,1/23/2018,8:07:08,0,47.677282,N,-117.380524,W,545.276611,6.735706,69.360785,0,0,0
164,2,FIXED,1/23/2018,16:07:18,1/23/2018,8:07:18,0,47.677334,N,-117.380317,W,550.370789,5.310046,64.956322,0,0,0
165,2,FIXED,1/23/2018,16:07:28,1/23/2018,8:07:28,0,47.677396,N,-117.380121,W,552.291077,6.168843,81.945184,0,0,0
166,2,FIXED,1/23/2018,16:07:38,1/23/2018,8:07:38,0,47.677417,N,-117.379897,W,554.76947,2.531967,72.378409,0,0,0
167,2,FIXED,1/23/2018,16:07:48,1/23/2018,8:07:48,0,47.677445,N,-117.379769,W,555.848328,6.244061,59.039629,0,0,0
168,2,FIXED,1/23/2018,16:07:58,1/23/2018,8:07:58,0,47.677525,N,-117.379572,W,557.255737,6.648364,61.846036,0,0,0
169,2,FIXED,1/23/2018,16:08:08,1/23/2018,8:08:08,0,47.677604,N,-117.379352,W,559.233521,7.024801,62.115447,0,0,0
170,2,FIXED,1/23/2018,16:08:18,1/23/2018,8:08:18,0,47.677681,N,-117.379136,W,560.114929,6.532972,64.052305,0,0,0
171,2,FIXED,1/23/2018,16:08:28,1/23/2018,8:08:28,0,47.677754,N,-117.378912,W,561.46167,6.972468,59.334646,0,0,0
172,2,FIXED,1/23/2018,16:08:38,1/23/2018,8:08:38,0,47.677836,N,-117.378708,W,561.199768,6.524798,60.072347,0,0,0
173,2,FIXED,1/23/2018,16:08:48,1/23/2018,8:08:48,0,47.677915,N,-117.378503,W,563.234985,6.416241,61.266394,0,0,0
174,2,FIXED,1/23/2018,16:08:58,1/23/2018,8:08:58,0,47.677988,N,-117.378304,W,566.385254,6.328014,63.372518,0,0,0
175,2,FIXED,1/23/2018,16:09:08,1/23/2018,8:09:08,0,47.678056,N,-117.378103,W,568.378967,6.05502,63.192258,0,0,0
176,2,FIXED,1/23/2018,16:09:18,1/23/2018,8:09:18,0,47.678126,N,-117.377898,W,567.603882,6.211289,66.997425,0,0,0
177,2,FIXED,1/23/2018,16:09:28,1/23/2018,8:09:28,0,47.678179,N,-117.377712,W,570.593811,4.043087,86.447258,0,0,0
178,2,FIXED,1/23/2018,16:09:38,1/23/2018,8:09:38,0,47.678181,N,-117.377678,W,568.661743,0.212271,140.771274,0,0,0
179,2,FIXED,1/23/2018,16:09:48,1/23/2018,8:09:48,0,47.67818,N,-117.377677,W,567.586609,0.753795,139.685294,0,0,0
180,2,FIXED,1/23/2018,16:09:58,1/23/2018,8:09:58,0,47.678178,N,-117.377675,W,567.653748,0.035945,171.487779,0,0,0
181,2,FIXED,1/23/2018,16:10:08,1/23/2018,8:10:08,0,47.678178,N,-117.377675,W,567.566956,0.09281,214.168667,0,0,0
182,2,FIXED,1/23/2018,16:10:18,1/23/2018,8:10:18,0,47.678178,N,-117.377675,W,567.529907,0.066124,160.966771,0,0,0
183,2,FIXED,1/23/2018,16:10:28,1/23/2018,8:10:28,0,47.678177,N,-117.377675,W,567.473511,0.149641,174.354384,0,0,0
184,2,FIXED,1/23/2018,16:10:38,1/23/2018,8:10:38,0,47.678177,N,-117.377675,W,567.37616,0.080972,202.131188,0,0,0
185,2,FIXED,1/23/2018,16:10:48,1/23/2018,8:10:48,0,47.678177,N,-117.377675,W,567.302673,0.051437,184.647586,0,0,0
186,2,FIXED,1/23/2018,16:10:58,1/23/2018,8:10:58,0,47.678176,N,-117.377675,W,567.246948,0.079318,143.857615,0,0,0
187,2,FIXED,1/23/2018,16:11:08,1/23/2018,8:11:08,0,47.678176,N,-117.377675,W,567.166626,0.220008,228.860203,0,0,0
188,2,FIXED,1/23/2018,16:11:18,1/23/2018,8:11:18,0,47.678176,N,-117.377675,W,567.096008,0.027979,265.920582,0,0,0
