"TimeStamp","axis1","axis2","axis3","steps","lux","inclineOff","inclineStanding","inclineSitting","inclineLying","vm"
2018-01-22 16:22:40,0,4,0,0,0,0,9,1,0,4
2018-01-22 16:22:50,0,0,0,0,0,0,8,2,0,0
2018-01-22 16:23:00,0,0,0,0,0,0,7,3,0,0
2018-01-22 16:23:10,0,0,0,0,0,0,8,2,0,0
2018-01-22 16:23:20,0,0,0,0,0,0,6,4,0,0
2018-01-22 16:23:30,0,0,0,0,0,0,2,8,0,0
2018-01-22 16:23:40,0,0,0,0,0,0,5,5,0,0
2018-01-22 16:23:50,0,0,0,0,0,0,6,4,0,0
2018-01-22 16:24:00,0,0,0,0,0,0,6,4,0,0
2018-01-22 16:24:10,0,5,0,0,0,0,6,4,0,5
2018-01-22 16:24:20,0,15,41,0,0,0,7,3,0,44
2018-01-22 16:24:30,11,0,50,1,0,0,2,8,0,52
2018-01-22 16:24:40,3,55,38,0,0,0,10,0,0,67
2018-01-22 16:24:50,0,0,159,0,0,0,5,5,0,159
2018-01-22 16:25:00,143,401,240,1,0,0,10,0,0,489
2018-01-22 16:25:10,212,366,172,8,0,0,10,0,0,457
2018-01-22 16:25:20,317,353,92,15,0,0,10,0,0,484
2018-01-22 16:25:30,24,72,193,1,0,0,0,10,0,208
2018-01-22 16:25:40,55,192,362,2,0,0,0,10,0,414
2018-01-22 16:25:50,339,419,415,5,0,0,10,0,0,681
2018-01-22 16:26:00,230,228,205,2,0,0,10,0,0,384
2018-01-22 16:26:10,325,239,226,2,0,0,10,0,0,463
2018-01-22 16:26:20,290,509,409,5,0,0,10,0,0,715
2018-01-22 16:26:30,72,238,328,3,0,0,10,0,0,412
2018-01-22 16:26:40,219,187,232,2,0,0,10,0,0,370
2018-01-22 16:26:50,140,145,242,5,0,0,10,0,0,315
2018-01-22 16:27:00,120,416,230,6,0,0,10,0,0,491
2018-01-22 16:27:10,136,299,212,4,0,0,10,0,0,391
2018-01-22 16:27:20,126,274,128,2,0,0,10,0,0,328
2018-01-22 16:27:30,131,206,297,4,0,0,10,0,0,385
2018-01-22 16:27:40,16,71,166,1,0,0,0,10,0,182
2018-01-22 16:27:50,164,368,262,10,0,0,10,0,0,481
2018-01-22 16:28:00,69,248,197,3,0,0,0,10,0,325
2018-01-22 16:28:10,109,177,107,1,0,0,10,0,0,234
2018-01-22 16:28:20,20,16,34,1,0,0,0,3,7,43
2018-01-22 16:28:30,66,29,42,2,0,0,0,4,6,84
2018-01-22 16:28:40,141,295,193,1,0,0,10,0,0,380
2018-01-22 16:28:50,6,45,93,1,0,0,0,10,0,104
2018-01-22 16:29:00,200,359,496,6,0,0,10,0,0,645
2018-01-22 16:29:10,33,338,321,1,0,0,0,10,0,468
2018-01-22 16:29:20,362,405,202,13,0,0,10,0,0,580
2018-01-22 16:29:30,540,511,208,21,0,0,10,0,0,773
2018-01-22 16:29:40,662,478,171,21,0,0,10,0,0,835
2018-01-22 16:29:50,592,561,165,21,0,0,10,0,0,833
2018-01-22 16:30:00,586,563,185,22,0,0,10,0,0,834
2018-01-22 16:30:10,567,560,212,17,0,0,10,0,0,825
2018-01-22 16:30:20,698,590,165,20,0,0,10,0,0,929
2018-01-22 16:30:30,615,667,172,18,0,0,10,0,0,924
2018-01-22 16:30:40,536,558,194,20,0,0,10,0,0,798
2018-01-22 16:30:50,557,592,217,17,0,0,10,0,0,842
2018-01-22 16:31:00,627,505,167,20,0,0,10,0,0,823
2018-01-22 16:31:10,639,495,177,20,0,0,10,0,0,828
2018-01-22 16:31:20,553,476,164,20,0,0,10,0,0,748
2018-01-22 16:31:30,595,538,154,20,0,0,10,0,0,817
2018-01-22 16:31:40,685,554,202,21,0,0,10,0,0,904
2018-01-22 16:31:50,683,506,142,20,0,0,10,0,0,862
2018-01-22 16:32:00,683,554,195,21,0,0,10,0,0,901
2018-01-22 16:32:10,674,607,215,21,0,0,10,0,0,933
2018-01-22 16:32:20,587,511,164,20,0,0,10,0,0,796
2018-01-22 16:32:30,712,448,183,21,0,0,10,0,0,861
2018-01-22 16:32:40,714,437,174,21,0,0,10,0,0,856
2018-01-22 16:32:50,700,449,190,20,0,0,10,0,0,854
2018-01-22 16:33:00,694,464,198,20,0,0,10,0,0,858
2018-01-22 16:33:10,601,547,193,20,0,0,10,0,0,836
2018-01-22 16:33:20,629,522,197,19,0,0,10,0,0,841
2018-01-22 16:33:30,645,493,164,20,0,0,10,0,0,829
2018-01-22 16:33:40,566,553,234,19,0,0,10,0,0,826
2018-01-22 16:33:50,591,534,185,20,0,0,10,0,0,818
2018-01-22 16:34:00,627,439,202,21,0,0,10,0,0,792
2018-01-22 16:34:10,682,516,168,21,0,0,10,0,0,872
2018-01-22 16:34:20,669,454,184,20,0,0,10,0,0,830
2018-01-22 16:34:30,675,501,181,21,0,0,10,0,0,860
2018-01-22 16:34:40,691,452,173,21,0,0,10,0,0,844
2018-01-22 16:34:50,586,453,173,18,0,0,10,0,0,761
2018-01-22 16:35:00,654,569,201,18,0,0,10,0,0,890
2018-01-22 16:35:10,654,495,133,21,0,0,10,0,0,831
2018-01-22 16:35:20,632,477,145,20,0,0,10,0,0,805
2018-01-22 16:35:30,648,497,155,21,0,0,10,0,0,832
2018-01-22 16:35:40,644,481,128,20,0,0,10,0,0,814
2018-01-22 16:35:50,676,464,142,21,0,0,10,0,0,833
2018-01-22 16:36:00,701,413,125,21,0,0,10,0,0,824
2018-01-22 16:36:10,637,488,168,20,0,0,10,0,0,820
2018-01-22 16:36:20,664,453,166,21,0,0,10,0,0,821
2018-01-22 16:36:30,674,408,156,21,0,0,10,0,0,804
2018-01-22 16:36:40,640,464,125,21,0,0,10,0,0,801
2018-01-22 16:36:50,617,581,160,20,0,0,10,0,0,863
2018-01-22 16:37:00,673,528,139,20,0,0,10,0,0,867
2018-01-22 16:37:10,657,569,99,20,0,0,10,0,0,875
2018-01-22 16:37:20,656,588,164,19,0,0,10,0,0,897
2018-01-22 16:37:30,633,554,137,21,0,0,10,0,0,853
2018-01-22 16:37:40,591,536,139,19,0,0,10,0,0,810
2018-01-22 16:37:50,598,401,122,21,0,0,10,0,0,731
2018-01-22 16:38:00,178,193,120,7,0,0,10,0,0,289
2018-01-22 16:38:10,358,526,221,8,0,0,10,0,0,674
2018-01-22 16:38:20,651,481,154,20,0,0,10,0,0,824
2018-01-22 16:38:30,606,514,138,21,0,0,10,0,0,807
2018-01-22 16:38:40,569,469,125,19,0,0,10,0,0,748
2018-01-22 16:38:50,575,542,117,20,0,0,10,0,0,799
2018-01-22 16:39:00,606,579,149,20,0,0,10,0,0,852
2018-01-22 16:39:10,573,499,164,20,0,0,10,0,0,778
2018-01-22 16:39:20,569,501,159,20,0,0,10,0,0,775
2018-01-22 16:39:30,501,482,109,20,0,0,10,0,0,704
2018-01-22 16:39:40,553,565,141,18,0,0,10,0,0,804
2018-01-22 16:39:50,453,521,104,19,0,0,10,0,0,699
2018-01-22 16:40:00,506,585,132,20,0,0,10,0,0,785
2018-01-22 16:40:10,557,521,103,19,0,0,10,0,0,770
2018-01-22 16:40:20,597,487,123,20,0,0,10,0,0,781
2018-01-22 16:40:30,544,533,113,20,0,0,10,0,0,770
2018-01-22 16:40:40,529,535,105,21,0,0,10,0,0,760
2018-01-22 16:40:50,467,449,192,15,0,0,10,0,0,676
2018-01-22 16:41:00,15,172,183,1,0,0,0,10,0,252
2018-01-22 16:41:10,118,108,127,0,0,0,10,0,0,205
2018-01-22 16:41:20,312,459,156,2,0,0,10,0,0,577
2018-01-22 16:41:30,267,339,243,4,0,0,10,0,0,496
2018-01-22 16:41:40,255,403,152,3,0,0,10,0,0,501
2018-01-22 16:41:50,221,421,204,1,0,0,10,0,0,518
2018-01-22 16:42:00,38,171,145,0,0,0,0,10,0,228
2018-01-22 16:42:10,110,208,174,6,0,0,10,0,0,293
2018-01-22 16:42:20,472,307,104,6,0,0,10,0,0,573
2018-01-22 16:42:30,21,99,46,2,0,0,0,10,0,112
2018-01-22 16:42:40,0,0,0,0,0,0,0,10,0,0
2018-01-22 16:42:50,14,145,101,1,0,0,0,10,0,178
2018-01-22 16:43:00,123,253,101,1,0,0,10,0,0,299
2018-01-22 16:43:10,34,161,101,2,0,0,0,10,0,194
2018-01-22 16:43:20,3,95,71,1,0,0,0,10,0,119
2018-01-22 16:43:30,104,152,63,0,0,0,10,0,0,195
2018-01-22 16:43:40,61,165,99,2,0,0,0,10,0,202
2018-01-22 16:43:50,5,30,43,0,0,0,1,9,0,53
2018-01-22 16:44:00,0,0,0,0,0,0,0,10,0,0
2018-01-22 16:44:10,0,40,0,0,0,0,0,10,0,40
2018-01-22 16:44:20,0,8,0,0,0,0,0,10,0,8
2018-01-22 16:44:30,0,126,64,0,0,0,0,10,0,142
2018-01-22 16:44:40,0,105,104,0,0,0,0,10,0,148
2018-01-22 16:44:50,0,0,0,0,0,0,0,10,0,0
2018-01-22 16:45:00,0,36,57,0,0,0,0,10,0,68
2018-01-22 16:45:10,0,30,34,0,0,0,0,10,0,46
2018-01-22 16:45:20,0,0,0,0,0,0,0,10,0,0
2018-01-22 16:45:30,0,0,0,0,0,0,0,10,0,0
2018-01-22 16:45:40,0,3,0,0,0,0,0,10,0,3
2018-01-22 16:45:50,21,291,127,1,0,0,0,10,0,319
2018-01-22 16:46:00,21,193,137,2,0,0,1,9,0,238
2018-01-22 16:46:10,0,51,22,0,0,0,0,10,0,56
2018-01-22 16:46:20,5,53,153,0,0,0,0,10,0,162
2018-01-22 16:46:30,0,0,0,0,0,0,1,9,0,0
2018-01-22 16:46:40,0,133,0,0,0,0,0,10,0,133
2018-01-22 16:46:50,0,88,0,0,0,0,0,10,0,88
2018-01-22 16:47:00,0,33,32,0,0,0,0,10,0,46
2018-01-22 16:47:10,81,169,91,1,0,0,10,0,0,209
2018-01-22 16:47:20,75,105,171,2,0,0,10,0,0,215
2018-01-22 16:47:30,0,38,6,0,0,0,0,10,0,39
2018-01-22 16:47:40,16,133,122,1,0,0,0,10,0,182
2018-01-22 16:47:50,0,27,0,0,0,0,0,10,0,27
2018-01-22 16:48:00,14,44,33,0,0,0,0,10,0,57
2018-01-22 16:48:10,0,66,71,0,0,0,0,10,0,97
2018-01-22 16:48:20,0,0,0,0,0,0,0,10,0,0
2018-01-22 16:48:30,0,9,0,0,0,0,0,10,0,9
2018-01-22 16:48:40,46,166,131,2,0,0,0,10,0,217
2018-01-22 16:48:50,27,72,128,1,0,0,0,10,0,150
2018-01-22 16:49:00,0,60,50,0,0,0,0,10,0,79
2018-01-22 16:49:10,0,109,117,0,0,0,0,10,0,160
2018-01-22 16:49:20,0,36,70,0,0,0,0,10,0,79
2018-01-22 16:49:30,12,81,34,1,0,0,0,10,0,89
2018-01-22 16:49:40,0,32,0,0,0,0,0,10,0,32
2018-01-22 16:49:50,0,18,6,0,0,0,1,9,0,19
2018-01-22 16:50:00,0,67,18,0,0,0,0,10,0,70
2018-01-22 16:50:10,144,133,207,2,0,0,10,0,0,286
2018-01-22 16:50:20,0,8,18,0,0,0,0,10,0,20
2018-01-22 16:50:30,32,185,40,1,0,0,0,10,0,192
2018-01-22 16:50:40,0,3,0,0,0,0,0,10,0,3
2018-01-22 16:50:50,4,51,30,0,0,0,0,10,0,60
2018-01-22 16:51:00,0,0,0,0,0,0,0,10,0,0
2018-01-22 16:51:10,0,8,0,0,0,0,0,10,0,8
2018-01-22 16:51:20,214,319,113,3,0,0,10,0,0,401
2018-01-22 16:51:30,73,145,65,1,0,0,10,0,0,175
2018-01-22 16:51:40,107,343,180,7,0,0,10,0,0,402
2018-01-22 16:51:50,79,167,114,5,0,0,10,0,0,218
2018-01-22 16:52:00,206,338,188,8,0,0,10,0,0,439
2018-01-22 16:52:10,402,387,178,12,0,0,10,0,0,586
2018-01-22 16:52:20,252,556,279,2,0,0,10,0,0,672
2018-01-22 16:52:30,90,180,177,3,0,0,10,0,0,269
2018-01-22 16:52:40,160,179,60,0,0,0,10,0,0,248
2018-01-22 16:52:50,65,199,82,2,0,0,0,10,0,225
2018-01-22 16:53:00,53,156,77,1,0,0,0,10,0,182
2018-01-22 16:53:10,60,130,82,2,0,0,0,10,0,165
2018-01-22 16:53:20,154,218,116,1,0,0,10,0,0,292
2018-01-22 16:53:30,12,178,153,0,0,0,0,10,0,236
2018-01-22 16:53:40,62,173,153,2,0,0,0,10,0,240
2018-01-22 16:53:50,69,171,177,3,0,0,0,10,0,256
2018-01-22 16:54:00,0,0,0,0,0,0,0,10,0,0
2018-01-22 16:54:10,222,386,170,4,0,0,10,0,0,477
2018-01-22 16:54:20,50,169,184,1,0,0,0,10,0,255
2018-01-22 16:54:30,19,95,50,2,0,0,0,10,0,110
2018-01-22 16:54:40,2,158,96,0,0,0,0,10,0,185
2018-01-22 16:54:50,3,52,52,1,0,0,0,10,0,74
2018-01-22 16:55:00,0,34,46,0,0,0,0,10,0,58
2018-01-22 16:55:10,0,16,0,0,0,0,0,10,0,16
2018-01-22 16:55:20,2,157,100,0,0,0,0,10,0,187
2018-01-22 16:55:30,143,335,370,3,0,0,10,0,0,520
2018-01-22 16:55:40,41,139,50,2,0,0,0,10,0,154
2018-01-22 16:55:50,9,80,126,0,0,0,0,10,0,150
2018-01-22 16:56:00,73,164,132,4,0,0,10,0,0,223
2018-01-22 16:56:10,169,154,198,4,0,0,10,0,0,303
2018-01-22 16:56:20,142,145,119,2,0,0,10,0,0,236
2018-01-22 16:56:30,118,72,63,2,0,0,10,0,0,152
2018-01-22 16:56:40,143,377,238,7,0,0,10,0,0,469
2018-01-22 16:56:50,90,217,168,1,0,0,10,0,0,289
2018-01-22 16:57:00,0,55,1,0,0,0,0,10,0,56
2018-01-22 16:57:10,5,50,124,0,0,0,0,10,0,134
2018-01-22 16:57:20,9,18,78,1,0,0,0,10,0,81
2018-01-22 16:57:30,8,160,54,1,0,0,0,10,0,170
2018-01-22 16:57:40,0,35,36,0,0,0,3,7,0,51
2018-01-22 16:57:50,36,139,58,1,0,0,0,10,0,155
2018-01-22 16:58:00,4,13,24,1,0,0,0,10,0,28
2018-01-22 16:58:10,2,6,69,0,0,0,0,10,0,70
2018-01-22 16:58:20,0,23,0,0,0,0,0,10,0,23
2018-01-22 16:58:30,3,12,25,1,0,0,0,10,0,28
2018-01-22 16:58:40,68,137,126,1,0,0,0,10,0,199
2018-01-22 16:58:50,93,207,165,2,0,0,10,0,0,281
2018-01-22 16:59:00,0,104,22,0,0,0,0,10,0,107
2018-01-22 16:59:10,0,118,102,0,0,0,0,10,0,156
2018-01-22 16:59:20,65,116,269,1,0,0,0,10,0,301
2018-01-22 16:59:30,112,166,113,2,0,0,10,0,0,230
2018-01-22 16:59:40,64,81,142,1,0,0,0,10,0,176
2018-01-22 16:59:50,29,144,28,1,0,0,0,10,0,150
2018-01-22 17:00:00,231,393,188,4,0,0,10,0,0,494
2018-01-22 17:00:10,79,189,181,2,0,0,10,0,0,274
2018-01-22 17:00:20,57,163,101,1,0,0,1,9,0,201
2018-01-22 17:00:30,103,178,305,4,0,0,10,0,0,368
2018-01-22 17:00:40,26,157,219,0,0,0,0,10,0,271
2018-01-22 17:00:50,2,57,25,0,0,0,0,10,0,63
2018-01-22 17:01:00,18,66,41,2,0,0,0,10,0,80
2018-01-22 17:01:10,43,105,125,1,0,0,0,10,0,169
2018-01-22 17:01:20,71,94,27,1,0,0,10,0,0,121
2018-01-22 17:01:30,2,58,4,0,0,0,0,10,0,59
2018-01-22 17:01:40,8,65,138,1,0,0,0,10,0,153
2018-01-22 17:01:50,97,249,183,3,0,0,10,0,0,324
2018-01-22 17:02:00,219,430,245,4,0,0,10,0,0,542
2018-01-22 17:02:10,25,54,108,1,0,0,0,10,0,124
2018-01-22 17:02:20,0,129,196,0,0,0,0,10,0,235
2018-01-22 17:02:30,56,193,224,2,0,0,0,10,0,301
2018-01-22 17:02:40,77,294,83,2,0,0,10,0,0,316
2018-01-22 17:02:50,4,63,54,0,0,0,0,10,0,84
2018-01-22 17:03:00,0,18,2,0,0,0,0,10,0,19
2018-01-22 17:03:10,0,21,0,0,0,0,0,10,0,21
2018-01-22 17:03:20,0,40,43,0,0,0,0,10,0,59
2018-01-22 17:03:30,109,311,94,2,0,0,10,0,0,343
2018-01-22 17:03:40,103,235,62,2,0,0,10,0,0,264
2018-01-22 17:03:50,102,175,70,2,0,0,10,0,0,215
2018-01-22 17:04:00,86,241,141,1,0,0,10,0,0,293
2018-01-22 17:04:10,56,172,117,0,0,0,0,10,0,216
2018-01-22 17:04:20,123,208,70,1,0,0,10,0,0,252
2018-01-22 17:04:30,263,339,144,2,0,0,10,0,0,453
2018-01-22 17:04:40,0,3,0,0,0,0,0,10,0,3
2018-01-22 17:04:50,311,352,164,3,0,0,10,0,0,498
2018-01-22 17:05:00,194,305,147,0,0,0,10,0,0,391
2018-01-22 17:05:10,7,65,91,1,0,0,0,10,0,113
2018-01-22 17:05:20,47,170,160,0,0,0,0,10,0,239
2018-01-22 17:05:30,164,286,166,2,0,0,10,0,0,370
2018-01-22 17:05:40,14,38,57,0,0,0,0,10,0,70
2018-01-22 17:05:50,7,78,114,0,0,0,0,10,0,139
2018-01-22 17:06:00,0,0,0,0,0,0,0,10,0,0
2018-01-22 17:06:10,0,0,6,0,0,0,0,10,0,6
2018-01-22 17:06:20,0,0,0,0,0,0,0,10,0,0
2018-01-22 17:06:30,0,0,16,0,0,0,0,10,0,16
2018-01-22 17:06:40,0,0,0,0,0,0,0,10,0,0
2018-01-22 17:06:50,0,15,44,0,0,0,0,10,0,47
2018-01-22 17:07:00,0,0,0,0,0,0,0,10,0,0
2018-01-22 17:07:10,0,82,126,0,0,0,0,10,0,151
2018-01-22 17:07:20,51,177,123,2,0,0,1,9,0,222
2018-01-22 17:07:30,0,7,36,0,0,0,0,10,0,37
2018-01-22 17:07:40,0,0,0,0,0,0,0,10,0,0
2018-01-22 17:07:50,0,39,26,0,0,0,1,9,0,47
2018-01-22 17:08:00,27,98,46,1,0,0,0,10,0,112
2018-01-22 17:08:10,17,87,51,1,0,0,0,10,0,103
2018-01-22 17:08:20,2,105,148,0,0,0,0,10,0,182
2018-01-22 17:08:30,12,40,26,0,0,0,0,10,0,50
2018-01-22 17:08:40,0,25,71,0,0,0,0,10,0,76
2018-01-22 17:08:50,0,10,39,0,0,0,0,10,0,41
2018-01-22 17:09:00,40,137,148,2,0,0,0,10,0,206
2018-01-22 17:09:10,18,77,54,1,0,0,0,10,0,96
2018-01-22 17:09:20,27,132,60,2,0,0,0,10,0,148
2018-01-22 17:09:30,11,168,107,1,0,0,0,10,0,200
2018-01-22 17:09:40,1,47,2,0,0,0,0,10,0,48
2018-01-22 17:09:50,0,0,0,0,0,0,0,10,0,0
2018-01-22 17:10:00,101,293,215,2,0,0,10,0,0,378
2018-01-22 17:10:10,0,6,33,0,0,0,0,10,0,34
2018-01-22 17:10:20,0,25,39,0,0,0,0,10,0,47
2018-01-22 17:10:30,107,218,235,1,0,0,10,0,0,338
2018-01-22 17:10:40,2,65,25,0,0,0,0,10,0,70
2018-01-22 17:10:50,95,324,312,2,0,0,10,0,0,460
